,k1,k2,k3,a1,a2,a3
222,44.871735,239.09708,79.51665,31.856857,30.944983,35.370674
223,44.60295,243.65494,80.05233,32.931892,32.20968,34.654953
224,43.154324,239.45152,79.21194,31.981565,33.96799,34.82858
225,49.61095,245.2694,77.55174,25.0444,30.739473,34.960236
226,43.837578,247.84361,65.96316,27.995157,31.554977,35.099426
227,44.02919,246.78033,72.593994,27.393719,32.533146,34.838135
228,45.93702,238.17273,71.74797,30.305763,30.439283,35.72126
229,43.66194,238.94841,63.923702,28.868725,32.669754,35.69317
230,42.38885,233.57816,81.00292,27.948513,32.512123,36.067955
231,39.85757,232.72641,30.226286,28.677418,34.257915,36.505337
232,43.678562,232.84186,32.681408,29.843143,34.793507,36.422783
233,47.400032,228.00093,55.485962,28.156359,32.195187,36.338966
234,38.214676,236.95734,62.39127,31.770832,32.097626,35.577194
235,48.83237,238.19331,64.11326,29.285019,31.18864,35.53067
236,49.866577,238.09265,68.31228,25.02475,31.168394,35.561317
237,51.783806,227.22581,51.132854,24.915483,29.41993,35.788315
238,48.011974,240.57784,54.180397,25.210503,30.616371,35.59083
239,46.911465,240.36685,62.19134,24.559591,32.81815,35.885098
240,45.74913,208.5167,50.48894,28.142307,34.57522,36.4296
241,49.841663,202.57965,49.938313,23.2223,37.556656,36.204224
242,48.73185,203.31223,31.406248,23.444254,36.129,36.408295
243,47.82271,194.45734,42.314728,21.14374,36.674454,36.47821
244,57.29005,184.46895,32.54294,20.246288,34.275036,36.47569
245,47.269066,212.87007,32.43091,20.707367,37.212364,36.705734
246,47.332493,195.69505,30.23579,31.54647,33.269615,36.68804
247,42.30579,206.36862,35.54224,31.972275,36.58772,37.186928
248,43.97613,193.33781,53.957783,31.572517,35.21953,36.59845
249,44.850742,208.99706,58.190105,30.193754,36.891808,36.057526
250,45.62569,201.0202,62.24096,31.555843,36.95777,35.707375
251,50.723057,203.98041,45.53357,28.075771,36.790745,36.417843
252,50.239826,234.89613,37.660202,23.327444,30.567636,36.213356
253,44.886143,213.22939,58.009895,25.227245,33.55448,35.211082
254,46.161987,215.12695,39.412262,21.063501,35.82636,38.064804
255,49.66022,201.03938,33.141052,25.286772,37.166935,38.170578
256,46.847805,179.03598,47.87482,25.17009,36.416527,37.44265
257,47.391014,188.66284,50.09141,30.392437,34.409103,37.32801
258,41.031284,226.53938,52.303783,30.9351,35.955643,37.050785
259,47.609974,218.33397,52.117397,25.572739,35.17624,35.59292
260,46.837624,220.42348,52.62218,25.241108,34.61481,36.19393
261,46.782707,229.11456,73.93047,27.174263,35.626755,35.974335
262,46.49934,214.00972,32.509106,26.947243,35.289726,36.254963
263,52.03511,217.40158,39.08547,22.9586,33.59009,36.281532
264,49.15189,214.91733,39.208614,27.845715,34.17779,35.88682
265,53.215927,204.36432,22.557646,24.198591,36.01924,36.387627
266,43.594128,222.77922,63.51538,21.300802,36.930798,35.75554
267,49.56054,211.37915,39.24761,22.949677,35.287216,36.176712
268,52.11076,222.70865,65.42677,22.028725,35.58948,35.90951
269,53.207623,218.33273,62.288902,30.406456,34.55906,35.96722
270,51.811054,200.79826,53.466618,23.138903,37.065384,35.947906
271,41.80209,227.24199,54.483654,25.107952,34.359997,35.854218
272,46.907032,234.03516,50.114853,22.28071,33.399254,35.718727
