,k1,k2,k3
345,28.83241,170.38554,53.377396
346,32.011677,177.79085,52.726864
347,22.484964,186.6023,46.477226
348,25.697794,194.06287,42.042248
349,23.682165,177.07062,48.559387
350,23.990541,185.7089,31.275515
351,22.99155,174.62675,48.041134
352,34.478035,174.52917,49.562916
353,24.909145,177.32178,47.369656
354,30.05928,176.34239,53.46994
355,30.046743,181.97952,44.993732
356,26.319271,176.29082,60.415565
357,19.908121,180.2642,43.919262
358,24.653908,183.58948,45.922546
359,26.158049,181.16245,47.741848
360,29.212019,188.37134,30.482513
361,19.690775,180.19427,38.575687
362,27.45122,180.78984,37.717564
363,27.911383,172.73512,56.4971
364,37.886143,176.226,49.58332
365,36.71206,172.47346,46.208702
366,19.418198,179.12733,52.661583
367,34.441544,180.31046,44.552696
368,32.607758,183.7478,25.88108
369,30.791697,185.89488,38.50425
370,37.145782,185.071,42.33351
371,35.49098,185.08208,33.089382
372,22.347692,186.65572,34.15169
373,21.903316,183.95763,45.71684
374,18.778076,184.86038,43.551743
375,22.228321,179.56148,41.401367
376,33.566975,176.89084,39.356647
377,24.797413,176.23116,35.251053
378,22.932455,174.77866,45.49155
379,23.98493,178.42126,44.564663
380,27.555374,177.94853,53.82342
381,28.503551,172.91435,49.358166
382,25.443768,183.39195,46.520832
383,27.19889,183.9885,53.347958
384,27.813503,170.56729,41.432693
385,27.862057,171.01639,62.392868
386,28.836502,176.82172,40.30725
387,29.815313,177.52354,50.420208
388,24.258398,176.32193,49.098164
389,26.79339,185.47166,51.228962
390,22.166199,181.79515,50.56609
391,28.474712,182.27621,51.452187
392,27.422989,186.96184,52.546146
393,27.208273,183.07451,43.981964
394,23.97088,180.14749,43.061283
395,23.85863,166.58832,39.68515
396,24.412224,181.14142,41.095665
397,26.569954,185.84273,44.490803
398,27.824236,162.9165,57.25886
399,25.914036,166.10762,55.35752
400,28.196115,170.49991,46.562366
401,29.923344,174.32513,52.13556
402,26.817694,173.0523,55.983337
403,23.568947,175.11186,56.259068
404,21.550415,187.91957,46.68767
405,25.37116,191.31866,49.100487
406,26.37588,177.76462,50.861137
407,26.77063,178.99074,50.049103
408,28.510115,180.53561,51.510048
409,30.11438,190.49792,50.6494
410,28.603924,179.34538,45.93316
411,29.359901,168.53778,57.60216
412,28.833948,168.31541,52.27023
413,26.358824,179.21748,48.955894
414,33.117714,173.46104,52.799744
415,28.764763,170.66682,56.98899
416,23.93327,177.42624,51.19243
417,24.387362,173.50966,48.350334
418,27.476732,189.95865,52.404392
419,28.142822,178.2412,46.16394
420,24.95397,181.95529,40.279373
421,30.25711,183.68971,49.480267
422,25.469183,182.47809,48.3361
423,29.640003,184.46745,47.74241
424,34.564816,176.91615,45.89313
425,20.73861,177.51471,44.35364
426,23.280603,188.42455,49.836563
427,29.297474,186.13922,49.07956
428,36.31822,173.09549,47.843227
429,29.991228,181.77263,37.81922
430,21.867735,189.59984,38.503536
431,20.804493,184.30562,40.535973
432,26.781351,184.52289,42.93259
433,24.21949,182.57085,44.90566
434,24.916054,191.31308,48.56415
435,25.487963,178.17612,46.725014
436,24.748322,187.61017,45.511703
437,21.655834,179.9895,55.82178
438,22.414343,178.97809,39.306683
439,36.974106,184.49828,28.613914
440,34.05666,181.54109,22.887836
441,34.100224,183.35515,60.00617
442,32.096127,179.98692,43.733837
443,20.57894,180.8463,42.881042
444,30.278435,183.40251,50.523956
445,25.478516,167.58955,48.363518
446,29.752388,175.21376,53.887985
447,25.188635,164.09145,47.444923
448,24.785307,199.98654,47.33215
449,23.823498,193.26128,46.466183
450,21.555748,186.3822,52.583935
451,30.054989,190.98407,46.839447
452,30.920315,171.12059,53.315617
453,27.764515,172.7021,53.14377
454,36.535213,178.59622,61.669086
455,37.146915,175.50243,58.40016
456,37.499134,179.15948,37.82996
457,27.595572,175.16695,41.105686
458,20.002218,198.60216,50.411156
459,21.750887,199.13751,37.726715
460,21.597952,190.48112,34.285282
461,29.497698,177.2588,41.050755
462,29.542942,177.39606,51.919155
463,28.636106,192.0773,49.234486
464,29.117125,175.94528,42.51188
465,27.41727,190.70749,49.225124
466,25.28173,192.44621,48.909565
467,25.473274,182.55638,48.44508
468,26.049944,179.10507,45.869427
469,22.644756,189.0828,46.28738
470,28.821512,191.67908,51.23551
471,24.232517,189.47179,47.052082
472,24.485332,185.57487,49.21027
473,30.697424,178.93005,53.203773
474,30.9418,183.9979,47.525555
475,26.36327,174.02174,50.236046
476,27.26419,170.22179,42.468864
477,27.66556,185.98831,51.43661
478,27.40774,185.6004,51.664555
479,26.770702,181.08388,47.931385
480,29.170294,173.34439,47.91754
481,27.040863,188.67091,48.614384
482,26.28626,184.79094,47.533207
483,25.03801,179.86743,48.04449
484,29.365353,176.47382,59.125164
485,29.307314,174.98521,60.211998
486,27.010685,174.33841,48.697628
487,34.18661,169.33589,57.97224
488,25.818819,169.3273,51.083115
489,32.27874,167.8523,52.62867
490,28.774542,171.634,50.206432
491,32.202923,174.72171,52.02839
492,27.79362,173.45651,31.079678
493,23.375895,186.89923,32.867794
494,23.134037,189.66841,35.53334
495,22.175266,171.02086,55.27854
496,28.52512,185.92953,52.710648
497,16.75071,182.70392,40.80416
498,33.29622,178.24254,50.64686
499,20.877476,179.58206,36.163883
500,17.052773,183.15407,53.420315
501,25.622734,194.03452,46.108524
502,23.628624,195.80809,37.62469
503,25.325232,169.46521,38.847847
504,30.782194,172.2154,55.045197
505,32.042816,179.5624,51.857635
506,26.32734,178.19041,57.084072
507,28.32523,178.1143,48.78807
508,31.615364,180.57011,49.204052
509,32.236702,180.21503,51.3722
510,26.732903,180.26463,50.341198
511,24.804247,186.37347,50.473534
512,30.718372,181.63745,49.302536
513,21.740831,176.4375,48.395267
514,32.695007,171.9836,43.333286
515,24.12894,177.13913,37.653214
516,32.221676,175.05544,50.810467
517,28.710241,176.06308,50.696392
518,25.831858,183.79318,45.010174
519,24.496218,188.30574,47.60549
520,24.691175,185.2388,47.47259
521,27.53042,182.95644,43.975487
522,26.903908,185.95772,49.853893
523,23.974983,189.11255,45.99909
524,28.381369,179.79167,36.42526
525,28.546312,185.16884,48.75239
526,25.565004,183.89572,52.257236
527,30.23551,177.90843,51.856335
528,27.738432,174.21735,51.795074
529,31.101885,179.6708,51.372845
530,24.685143,168.2787,50.26059
531,25.485674,191.74905,45.825146
532,24.254234,188.73747,35.019615
533,29.484436,173.57916,43.03652
534,25.42215,173.12398,39.719707
535,18.982515,174.41486,40.302464
536,23.121054,187.52577,44.92954
537,21.544249,187.24231,46.566975
538,23.209242,182.12952,44.927307
539,21.789072,181.87825,32.883743
540,27.0513,187.01639,44.14465
541,29.896685,178.274,34.8408
542,31.056984,169.36293,52.34282
543,27.41304,173.12135,53.039677
544,27.655514,175.82603,54.67066
545,28.927473,175.66866,52.57194
546,28.483744,179.82431,54.779453
547,23.143064,177.84473,52.933186
548,16.15393,186.26828,34.844055
549,23.97738,180.3158,39.768692
550,30.567863,182.08405,59.673946
551,29.37343,181.62718,28.523502
552,29.408337,181.27206,42.681084
553,29.730852,177.83412,51.333954
554,27.697924,181.87292,51.771027
555,27.282784,171.10973,54.550186
556,29.420708,177.85841,57.5074
557,28.83376,168.59679,58.76569
558,32.146446,170.01619,55.93308
559,25.29153,174.65952,53.07554
560,23.878092,181.96576,54.026596
561,24.363068,177.30083,50.612713
562,33.11226,177.77988,49.7077
563,28.680353,177.91309,56.52695
564,32.32343,167.00127,54.91734
565,27.742813,189.61736,51.518955
566,27.926619,175.23317,43.9126
567,27.723726,186.15694,51.22221
568,20.813953,179.41322,49.734158
569,28.323832,178.7075,46.58206
570,30.47354,180.64066,51.66936
571,30.746363,172.31506,52.79509
572,30.843887,184.49643,51.589954
573,26.774006,190.12993,50.412556
574,24.500051,182.40273,44.54159
575,27.103455,180.3695,42.860546
576,33.433266,177.18172,48.311157
577,31.007153,175.06352,57.459732
578,28.252789,171.9985,58.380486
579,26.61289,180.44394,42.58647
580,23.734158,181.62355,46.28142
581,22.576406,189.00372,49.219685
582,31.110504,178.16061,39.048943
583,31.802906,186.72333,52.37142
584,36.086166,177.08395,37.671528
585,37.794044,175.03816,61.253365
586,29.326517,186.15332,40.896244
587,30.733759,172.74768,50.10162
588,22.617111,183.35103,53.588364
589,27.781261,178.24022,43.292236
590,19.024822,181.64319,48.00794
591,30.649027,188.10004,49.249084
592,26.224905,191.19775,45.7399
593,24.2452,181.94664,42.602734
594,24.877571,176.50487,48.654083
595,28.603827,171.77998,50.023388
596,25.47482,186.18779,50.20492
597,24.697727,179.75417,51.828327
598,24.571655,172.12946,50.713787
599,24.188856,173.88242,47.688946
600,27.721989,170.9276,54.93786
601,30.320484,163.69675,51.328518
602,31.666777,184.81352,59.271584
603,30.960665,187.71797,26.825583
604,29.47548,184.71272,56.767384
605,27.091013,180.4128,41.56744
606,21.409904,191.9699,41.566013
607,18.963034,188.06795,40.475964
608,25.127804,183.89581,41.438793
609,23.680786,184.329,42.781662
610,26.480583,181.46704,39.09457
611,24.157045,184.2259,37.332634
612,18.143623,183.95139,37.274654
613,23.3606,185.24092,47.191597
614,25.25093,177.3727,47.655308
615,28.96619,188.87457,49.208412
616,20.496965,174.42587,50.343678
617,31.201979,190.34023,41.478153
618,31.068266,183.90877,34.175144
619,22.868986,193.47018,48.229633
620,31.208338,172.05736,46.30473
621,31.347254,173.3558,53.576317
622,32.44702,163.96793,57.085148
623,32.788445,163.86595,60.927376
624,25.994724,173.10286,54.763588
625,29.126652,182.33507,57.496815
626,31.361723,183.10857,47.413498
627,19.787107,190.29236,36.478035
628,18.990892,181.94505,56.01413
629,23.936756,187.0186,40.903282
