,k1,k2,k3
427,39.343056,197.12863,49.68841
428,41.707424,201.61707,52.21182
429,40.32034,199.00053,53.719837
430,41.071533,199.09062,48.788723
431,40.869236,195.58183,50.8553
432,37.709366,195.61922,51.019028
433,36.465565,193.27812,52.18198
434,35.00632,187.95834,52.152348
435,40.156445,190.00343,53.720028
436,34.337017,199.47365,50.27178
437,34.338543,195.25848,50.059666
438,39.42808,199.7798,49.629368
439,35.447914,199.15596,44.971184
440,33.161285,190.45604,50.239697
441,37.665443,187.91495,54.044178
442,42.216644,187.47021,50.332466
443,39.423893,191.20126,53.65538
444,40.054302,195.2387,53.6963
445,36.909153,192.1672,53.847977
446,36.979973,195.99739,54.916306
447,36.662045,189.1888,53.268368
448,35.641243,195.6576,55.619038
449,37.658585,195.5185,51.57975
450,39.93658,195.33464,52.639744
451,40.469982,194.20132,52.35807
452,40.538864,193.6301,54.23129
453,41.2099,193.7015,50.39342
454,40.042076,194.13466,54.637955
455,38.599586,195.42451,51.96738
456,37.92237,195.26015,51.876076
457,39.8362,197.04645,50.37711
458,39.788063,193.28986,51.232124
459,39.601616,196.9951,54.287933
460,37.899807,194.21284,48.40935
461,38.899033,195.405,52.327938
462,36.83935,196.31247,49.867977
463,36.65575,196.92632,51.229336
464,38.33063,195.38927,52.474636
465,42.113205,190.45042,55.795647
466,41.063183,195.71562,52.00998
467,40.04881,193.6344,53.37045
468,38.957703,189.4965,54.701073
469,39.87119,190.45251,54.80263
470,41.22286,201.11876,55.598152
471,42.352737,200.45107,52.83873
472,37.520176,186.07637,53.69653
473,36.10506,185.63992,51.691628
474,36.933937,185.37735,52.66016
475,33.938007,188.38156,50.62059
476,45.31726,189.48085,54.763336
477,41.072723,191.69226,59.27291
478,39.198627,197.91249,48.22565
479,39.156086,192.491,58.841084
480,39.09468,198.42642,50.105442
481,37.189674,197.55505,50.733154
482,37.707066,199.25957,43.908886
483,32.93988,196.01828,57.246662
484,32.744396,194.47119,60.16901
485,23.83722,214.67354,34.24651
486,22.302225,211.48596,31.163973
487,31.962471,217.34119,44.05598
488,34.383606,186.78195,38.246437
489,34.18641,218.47447,36.328083
490,32.798447,212.97205,44.43907
491,37.89542,209.85544,44.7018
492,37.704803,180.13335,48.053448
493,35.02888,181.72705,52.32564
494,35.221893,188.13641,52.314976
495,33.37259,197.43323,48.5275
496,35.88512,195.09833,47.69283
497,39.761185,195.03148,54.264206
498,37.13949,196.62721,51.175964
499,38.83435,193.90074,50.793186
500,39.12405,191.61464,54.43809
501,37.86771,192.22534,53.01725
502,39.16001,194.46883,53.97348
503,39.644375,193.80649,53.851357
504,39.721836,193.52788,54.019005
505,39.862312,193.57037,53.482834
506,39.49958,193.85957,53.789116
507,38.929695,193.84372,52.84907
508,40.600677,195.88496,53.075798
509,41.36158,196.33731,55.762413
510,35.63152,191.68117,54.366673
511,43.201626,200.47182,54.277344
512,41.011936,190.8297,55.914444
513,44.974052,190.6425,48.09769
514,38.48472,192.06871,60.22631
515,37.260006,193.71033,48.73687
516,41.711086,194.90097,55.83042
517,40.78777,192.08728,49.674202
518,36.028667,187.62344,49.394497
519,39.302063,193.90665,55.87428
520,43.035595,194.03549,59.31956
521,31.53154,197.19907,43.233635
522,37.67533,198.64017,46.273994
523,38.173252,199.62251,48.600166
524,37.736588,198.1813,50.544285
525,33.455017,198.02039,46.31653
526,36.025707,194.73782,47.309654
527,35.969917,200.38847,47.327084
528,38.142723,201.93256,49.237106
529,43.36934,202.56487,51.16923
530,41.714283,198.85878,54.939415
531,41.063946,196.24309,52.96864
532,39.58567,196.03265,52.386482
533,40.221493,196.17467,53.758423
534,42.009716,195.22435,54.982643
535,41.779926,198.79707,52.335884
536,40.592754,197.76727,54.223263
537,39.30809,195.88794,53.209183
538,39.803387,188.85861,53.897686
539,37.988728,190.66591,54.254395
540,38.0617,192.3866,53.11949
541,36.092117,195.0999,52.095295
542,41.204678,195.52686,51.696156
543,37.706978,191.6362,52.19753
544,36.70806,192.5446,51.439617
545,37.953053,198.26099,49.85865
546,36.66482,197.17542,49.908684
547,43.363167,196.83058,54.979122
548,40.329655,195.04138,51.32539
549,40.407166,192.43301,52.3241
550,38.182076,192.52156,51.211334
551,40.47959,195.28653,52.18376
552,38.81972,195.2568,52.957928
553,38.963017,191.2803,53.227367
554,40.142635,191.5128,54.66737
555,38.572998,193.50703,51.326862
556,40.263268,196.23595,53.36905
557,40.65744,190.58882,56.05204
558,43.346,200.38531,55.43695
559,40.829815,196.96454,56.505005
560,36.223045,192.77438,48.260265
561,41.82638,194.5584,52.588993
562,37.9849,195.21414,51.574707
563,38.351677,195.2957,51.578873
564,39.498375,195.40625,51.587208
565,40.66796,199.75122,55.473457
566,38.98454,198.07808,54.79144
567,42.115807,197.3544,53.078915
568,36.227398,189.666,54.07884
569,40.21122,195.43755,53.605362
570,38.69014,195.9919,53.063232
571,38.52583,191.76347,50.749256
572,42.215725,193.33148,51.585213
573,40.37155,192.21414,52.41297
574,38.762917,194.64314,52.430706
575,40.008442,185.87878,52.13043
576,40.707775,193.5844,51.655643
577,36.55717,193.96265,53.376312
578,39.19983,193.31395,54.00223
579,38.283585,193.66182,51.205406
580,37.998173,196.32982,50.289738
581,38.43777,188.16792,51.097504
582,39.48615,189.30542,54.349648
583,37.029602,189.62,56.1201
584,42.350597,195.89594,57.58368
585,38.60386,192.53839,51.207985
586,38.601704,187.96933,51.457836
587,37.450356,197.96346,50.645683
588,36.680206,203.3096,48.3595
589,35.354576,198.022,56.55628
590,37.23957,197.73148,47.610546
591,36.969532,197.07556,51.471798
592,40.0612,194.3147,52.338566
593,39.473663,194.04138,50.97296
594,38.860744,193.4246,52.79484
595,39.20084,192.31725,52.824814
596,39.37506,193.75906,54.731686
597,41.989265,190.46062,56.511097
598,39.36973,193.0109,55.936073
599,39.654045,191.53407,54.598946
600,37.064644,191.88194,55.045166
601,40.45319,192.85577,53.46992
602,37.775234,193.54793,52.818466
603,39.779915,190.84584,50.941936
604,42.064106,191.19621,57.63241
605,41.77796,194.7447,56.423737
606,38.35231,193.33159,53.712967
607,37.157593,193.74571,51.893284
608,40.762295,193.28513,56.40435
609,35.324196,199.45741,48.845646
610,43.063,198.0793,54.64713
611,41.050667,198.47665,49.411873
612,36.963284,192.76993,50.61559
613,38.022583,189.21109,53.02544
