,k1,k2,k3,a1,a2,a3
283,209.91992,164.08025,155.98642,35.991077,25.28347,25.368383
284,210.18994,164.0488,156.1122,36.015594,25.311804,25.363457
285,210.18889,164.29713,155.93507,36.07398,25.26611,25.362644
286,209.47025,164.15492,155.96559,36.08252,25.231237,25.345467
287,209.64813,164.08281,155.46086,36.068817,25.267218,25.355541
288,209.24744,164.2672,156.03609,36.072083,25.299603,25.350567
289,209.9475,164.49536,156.01001,35.88155,25.204617,25.341274
290,210.08171,164.64655,156.02176,35.921303,25.132463,25.337864
291,210.48228,164.35945,156.08366,36.12246,25.083458,25.35099
292,209.86093,164.94281,155.90724,35.86508,25.121899,25.36352
293,209.70245,164.53975,155.88501,35.839336,25.228905,25.347809
294,209.38713,164.61516,155.8933,36.029045,25.16216,25.344849
295,209.4597,164.42119,155.92668,36.08516,25.170546,25.3662
296,210.2516,164.02647,156.01944,36.02182,25.339798,25.375841
297,210.02292,164.09445,155.88441,36.10949,25.345024,25.407322
298,210.17363,164.21983,155.92236,35.976646,25.315035,25.324554
299,210.11342,164.24265,155.87346,35.99253,25.326717,25.407127
300,210.16843,163.69193,155.85307,36.01564,25.380262,25.385853
301,209.6599,163.63739,155.7534,36.035946,25.488895,25.279243
302,208.60097,164.24779,155.55927,36.0187,25.423546,25.30542
303,208.25862,163.79626,155.57906,36.22483,25.510513,25.387115
304,210.41853,163.5188,155.68651,35.842995,25.555935,25.405348
305,209.52933,163.69565,155.99512,35.853607,25.589865,25.393715
306,211.18335,164.09962,156.16725,35.88023,25.328598,25.29877
307,210.48953,164.0138,156.34714,35.8969,25.223549,25.323393
308,210.2981,163.9932,156.04314,35.982265,25.209564,25.335604
309,209.84747,164.03456,155.8593,35.955284,25.296095,25.403942
310,210.37389,164.09213,155.8514,35.959072,25.310556,25.415619
311,210.06784,164.44395,155.87483,35.992874,25.24404,25.349262
312,209.79723,164.26419,155.91512,36.001156,25.161972,25.347023
313,210.66307,163.78136,156.2767,36.108734,25.201504,25.350548
314,210.08565,164.70532,156.16216,35.8044,25.171137,25.34221
315,210.23152,164.79318,156.12799,35.779037,24.99657,25.352661
316,210.4919,164.79329,156.12973,35.898212,25.13932,25.357784
317,210.74998,163.9896,156.39137,36.00834,25.1973,25.368874
318,210.70189,164.60068,156.15283,35.931988,25.212822,25.370768
319,209.8616,164.55238,155.633,36.0388,25.263565,25.3913
320,209.55994,164.6322,155.24744,36.073082,25.274109,25.369976
321,209.50081,164.17514,155.82442,36.05345,25.366905,25.335192
322,209.95425,163.73125,155.58421,36.122093,25.360157,25.403786
323,210.09966,164.23901,155.86235,36.027534,25.245892,25.395855
324,210.6191,164.32814,156.44937,35.964928,25.161732,25.4036
325,210.61537,164.26237,156.32196,35.76989,25.148804,25.313309
326,210.78996,164.67366,156.3791,36.058365,25.123125,25.403606
327,210.23222,164.36443,156.29593,35.978386,25.194048,25.379152
328,210.2471,164.33221,155.9295,35.94118,25.156593,25.336998
329,209.51959,164.15128,155.81505,35.982693,25.385796,25.332441
330,209.37308,164.02728,155.61996,35.92349,25.441387,25.394361
331,209.99861,164.23692,155.60164,36.264805,25.430517,25.362707
332,209.83797,163.57138,155.49165,35.984093,25.460384,25.346975
333,209.41136,163.96117,155.45169,36.14137,25.361809,25.357018
334,208.61185,164.11359,155.55815,36.09716,25.362724,25.354282
335,208.89781,163.96779,155.46146,36.063583,25.471296,25.341871
336,208.83191,163.83841,155.37993,36.232796,25.449745,25.360073
337,209.11382,164.05373,155.52806,36.057316,25.462448,25.369995
338,209.55464,164.23898,155.76674,36.038994,25.286865,25.345053
339,209.35399,164.39304,155.79729,35.97025,25.216465,25.361448
340,209.33202,164.51285,155.46434,36.12313,25.273602,25.339512
341,209.11021,164.66818,155.9006,36.098564,25.25419,25.380964
342,209.01122,164.78978,155.51874,36.03311,25.25785,25.38793
343,209.33218,164.67815,155.73352,35.910843,25.127375,25.286282
344,210.05399,164.50883,155.75862,35.94817,25.228392,25.336025
345,210.44485,164.23264,155.73476,36.042915,25.349834,25.339931
346,210.57518,164.25072,155.78558,35.99801,25.155058,25.333431
347,209.50014,164.52072,155.83162,35.973568,25.26353,25.333754
348,210.04788,164.34764,155.53076,36.132557,25.323683,25.354904
349,209.1099,164.03189,155.57507,36.10813,25.347122,25.316502
350,208.90144,164.37125,155.41519,36.12464,25.241028,25.324266
351,208.79007,164.34457,155.69743,36.004555,25.292728,25.34708
352,208.71461,164.5771,155.78181,35.97634,25.22467,25.339054
353,211.11905,164.37045,156.11003,36.027157,25.312311,25.32884
354,210.14148,164.04175,156.31984,35.99586,25.279089,25.359173
355,210.44188,164.2562,156.16275,35.990723,25.264761,25.356688
356,210.72333,164.2609,155.71591,35.927464,25.31303,25.327393
357,209.73419,164.59605,155.67517,35.888016,25.285133,25.400757
358,209.3435,164.6344,155.72919,36.05796,25.26023,25.373924
359,209.92519,164.57016,155.93747,36.168224,25.206264,25.386522
360,208.54439,164.38742,155.50485,36.21659,25.225029,25.35809
361,209.2083,164.26176,155.68733,36.05512,25.484179,25.35395
362,210.55344,163.41788,155.46559,36.09246,25.466358,25.359268
363,210.09564,164.288,155.8581,36.049995,25.364607,25.375374
364,210.05443,164.021,156.02208,35.93772,25.322166,25.341406
365,209.9014,164.13794,156.02608,35.858517,25.297646,25.38519
366,210.59947,164.15565,156.08202,35.998707,25.24057,25.35484
367,210.78052,164.36969,155.90244,36.03382,25.267334,25.35985
368,209.95189,164.08528,156.14864,36.023308,25.302856,25.37666
369,209.9187,163.91241,155.92876,36.093933,25.30644,25.327774
370,210.612,164.29239,155.90663,35.829685,25.216686,25.340117
371,210.27306,164.35338,155.87492,35.685177,25.248531,25.326904
372,210.09482,164.2175,155.98082,36.21657,25.17838,25.313734
373,209.89769,164.66798,156.08951,36.133835,25.197983,25.366917
374,209.24379,164.27402,155.73181,35.900894,25.260893,25.350643
375,210.06396,164.52063,156.33621,35.933945,25.254564,25.392792
376,210.90996,164.5072,156.38678,35.96044,25.139437,25.390818
377,210.9094,164.5072,156.2026,35.95075,25.192123,25.387878
378,211.32388,164.41855,156.21625,36.043453,25.199537,25.383076
379,210.0863,164.10106,155.72086,36.05007,25.35302,25.370811
380,209.75735,164.49356,155.96808,36.14627,25.268143,25.355927
381,210.33078,163.95174,155.96011,35.996265,25.265736,25.344471
382,210.53894,164.30888,155.97519,36.054382,25.22019,25.345793
383,209.61333,164.22607,155.66566,35.926575,25.307678,25.355068
384,209.9785,164.29393,155.5852,35.8894,25.363184,25.312561
385,209.47612,164.22372,155.78113,35.95751,25.324509,25.34013
386,209.65518,164.3597,155.72578,36.095093,25.261059,25.34886
387,208.55556,163.9537,155.72011,36.031853,25.396065,25.382694
388,208.62523,164.40233,155.02977,36.029327,25.389992,25.329813
389,208.02823,163.69798,155.4461,36.1413,25.397789,25.341417
390,208.79097,164.1006,155.34431,36.125725,25.480747,25.350529
391,208.36859,163.81982,155.29124,36.280632,25.470585,25.31988
392,209.6547,164.04706,155.86057,36.26211,25.43319,25.39011
393,208.20915,163.7383,155.47183,36.092285,25.506205,25.370125
394,208.08272,163.85667,155.37639,36.26766,25.543364,25.3761
395,209.18262,163.8653,155.74338,36.054962,25.335653,25.413475
396,209.89613,164.174,155.46745,36.152107,25.282108,25.315813
397,208.51732,164.29297,155.61977,36.045277,25.308548,25.307192
398,209.4476,164.47472,155.7188,36.143772,25.255867,25.359655
399,209.61855,164.25467,155.973,36.207558,25.27343,25.347895
400,209.93689,164.01819,156.12137,35.964756,25.245068,25.307821
401,210.33183,164.1122,155.99695,35.900616,25.209333,25.383945
402,210.27618,164.162,156.09058,36.15679,25.27314,25.378798
403,209.66364,164.15848,155.58298,36.159393,25.384663,25.35734
404,209.76852,163.96216,155.49997,36.219307,25.40099,25.3751
405,209.72592,164.02911,155.96512,36.15318,25.400185,25.410252
406,209.55438,164.2188,155.76186,36.017086,25.3154,25.350742
407,209.94002,164.08014,155.8167,36.088383,25.355995,25.395323
408,209.72746,164.18306,155.72324,36.094505,25.382391,25.34914
409,209.66843,164.02225,155.86792,35.94817,25.319578,25.352684
410,209.91695,164.63533,155.57074,36.09224,25.26828,25.355444
411,209.6621,164.57211,156.13599,35.971264,25.192692,25.33659
412,209.78088,164.25667,156.04718,35.942913,25.15012,25.366116
413,209.857,164.18349,156.00772,36.076424,25.186224,25.355843
414,209.71762,164.38516,155.90085,36.14147,25.128069,25.366539
415,210.22325,164.58263,156.28568,36.109287,25.106419,25.389763
416,211.04312,164.30789,156.4037,36.091183,25.102692,25.38043
417,211.2718,164.56316,156.55556,35.82313,25.06762,25.387783
418,210.51852,164.60732,156.47592,35.980873,24.99649,25.33146
419,210.1466,164.78468,156.29498,35.866287,24.984041,25.325193
420,211.37366,164.71877,156.807,35.86457,24.89256,25.363745
421,210.78418,164.77177,156.69073,35.920254,24.884676,25.354565
422,210.64645,164.78207,156.6201,35.909416,24.935406,25.35608
423,210.46698,164.90381,156.08047,36.023712,25.027523,25.354004
424,211.35674,164.60089,156.42738,35.86686,25.008167,25.33927
425,211.48459,164.59918,156.60233,35.88513,25.135614,25.448242
426,210.90866,164.465,156.49452,35.959557,25.139801,25.410263
427,210.66942,164.47154,156.27615,35.92572,25.163353,25.341814
428,210.38931,164.63557,155.77254,36.013203,25.177088,25.352318
429,210.14441,164.16826,155.76901,36.037117,25.379395,25.338793
430,209.64803,164.10394,155.80598,36.04454,25.336842,25.341866
431,209.46649,164.21078,155.82143,36.012955,25.288115,25.327944
432,208.77127,163.96455,155.56664,36.072193,25.341911,25.352356
433,209.36159,164.4331,155.61255,36.12246,25.386703,25.376114
434,208.52176,164.68382,155.36171,36.17439,25.309553,25.323606
