,k1,k2,k3,a1,a2,a3
259,54.110317,154.03813,235.27808,39.827446,39.735157,27.496586
260,57.416107,150.68391,238.04384,39.644653,39.704906,27.62233
261,57.145798,153.14517,235.22298,39.527794,39.95733,27.969282
262,56.586502,144.50188,221.21585,39.048042,37.01121,27.49353
263,55.057224,148.32878,224.3981,39.980743,38.00003,26.657772
264,51.174816,159.97668,226.34573,39.782715,39.519314,27.326904
265,56.52401,153.13712,216.58366,39.71002,36.42531,27.453358
266,52.885246,164.81883,229.16882,39.627228,35.934715,28.237263
267,53.22573,163.09073,221.7222,39.911007,35.291676,28.282688
268,54.749554,162.89343,224.41159,39.945328,35.529938,28.008415
269,55.413216,159.93765,227.91089,39.24655,37.130737,28.206923
270,59.922462,162.82011,217.61661,39.891468,36.354065,29.94905
271,55.656326,162.12216,203.10062,39.60768,35.326435,29.593586
272,59.304626,161.51843,206.83868,39.508167,35.596313,29.58082
273,58.913895,164.20662,226.72449,39.487606,35.44558,28.080162
274,52.935314,159.34712,217.12251,39.90249,37.241806,27.863277
275,66.531265,163.232,215.17363,39.969234,37.49386,27.943129
276,55.257248,163.8591,226.0992,39.900482,36.045532,28.3914
277,54.23059,166.00227,212.91402,39.968098,35.152973,28.499722
278,56.40889,156.39279,212.55966,39.90751,39.877953,28.389973
279,56.63021,155.9698,228.40526,39.90428,39.53608,27.277544
280,50.716892,159.48402,234.03067,39.5028,37.966187,27.608023
281,54.958717,161.47186,233.85379,39.30024,38.664444,27.856272
282,58.365738,162.1335,236.24422,39.389244,35.001038,27.819983
283,56.96993,163.2527,212.51044,39.908897,35.36215,29.013092
284,60.83486,161.5015,216.72343,39.720844,36.409393,28.36743
285,52.535522,161.77753,233.33154,38.939835,35.683662,28.002014
286,62.97324,167.93056,231.98892,39.95983,35.87307,28.882147
287,62.27062,168.68452,236.87434,39.251686,36.650005,27.691376
288,64.58066,164.13512,228.52441,39.63694,36.45868,28.339008
289,51.139587,163.16881,233.0034,39.591743,35.98366,27.973097
290,54.966118,170.8293,226.88666,39.71587,36.09601,27.947544
291,66.63891,172.00409,227.83415,39.796837,33.659103,28.0405
292,62.023323,172.71309,220.71448,39.753044,36.7015,27.929886
293,56.119446,166.12767,218.1293,39.784042,36.68306,27.837149
294,55.900223,164.00778,220.13683,39.906708,35.749092,28.54869
295,54.799694,165.05826,228.73363,39.76873,35.326237,28.310177
296,56.529972,166.1044,227.23721,39.582027,35.11988,28.219017
297,54.033363,164.24564,220.56488,39.666977,35.10302,28.510815
298,47.539604,164.22026,225.79404,39.788116,35.839825,27.996696
299,55.19837,156.02705,225.90274,39.62433,38.191,27.942322
300,59.121136,153.50586,224.40598,39.690533,39.95922,27.54438
301,58.59728,151.5747,216.35094,39.719826,37.099014,28.010643
302,57.35969,141.5492,202.45702,39.33374,37.67225,28.700867
303,54.041725,153.17276,212.26726,39.39778,37.26664,27.528366
304,49.140358,156.30077,230.47974,39.904995,39.066017,28.877523
305,60.721786,162.43768,230.9268,39.9029,38.321236,27.756805
306,59.356895,165.20734,230.10175,39.722313,37.44827,27.770498
307,57.96528,165.66289,225.8263,39.36296,37.431877,27.793419
308,57.108364,164.26114,236.22221,39.289097,36.067844,29.08168
309,57.192116,167.61331,214.8989,39.003017,35.90378,29.073765
310,64.508194,152.358,219.908,38.989933,39.764816,28.312426
311,64.949196,158.66956,225.44035,39.441116,37.10775,28.755917
312,63.38547,161.34293,217.52895,39.240105,37.027794,28.198069
313,60.366467,161.94772,223.42717,39.66739,37.111435,28.242537
314,62.413067,153.6856,229.22295,39.2782,39.204193,27.801962
315,57.83839,158.62714,228.52893,39.839806,38.669533,27.71809
316,55.519398,157.6335,230.75095,39.66839,38.403744,27.620491
317,60.12443,155.10216,215.20131,39.803547,39.29383,28.054607
318,53.680622,157.77563,220.25215,39.692554,37.929096,27.647781
319,58.551647,153.28639,211.91225,39.760185,39.15531,28.081781
320,67.181694,167.53587,229.33623,39.790676,37.329178,27.55369
321,46.469776,168.40599,235.25279,39.953743,36.98542,27.830248
322,60.100857,161.77542,238.60086,39.92313,38.63491,27.362743
323,59.186523,163.31851,228.66501,39.60784,36.505474,27.728916
324,62.720062,166.03305,223.0058,39.617012,36.541946,27.535969
325,61.64175,166.95825,218.24185,39.78035,36.654858,28.955189
326,60.32519,177.73454,243.99525,39.7519,36.661175,27.667404
327,54.108597,172.57011,232.27388,39.93881,35.153862,28.867535
328,63.452866,170.31091,244.60405,38.304447,35.0138,28.366985
329,63.82214,171.14737,244.6689,39.575153,36.201527,28.364227
330,63.143314,169.46825,213.72,39.78771,36.100986,28.185673
331,63.264458,157.36447,229.34906,39.85376,38.009377,28.093777
332,64.13374,154.65794,222.96071,39.985825,39.750465,27.696056
333,61.105408,153.59882,223.97467,39.87787,39.72248,27.840244
334,57.877537,153.04773,225.53801,39.941216,39.33011,27.997175
335,55.577126,156.61101,226.39519,39.458992,39.129913,28.263199
336,61.63551,153.29025,227.25664,39.849663,39.261475,28.232346
337,56.113308,153.84694,225.01859,39.12786,39.667496,28.189396
338,53.80332,152.30984,228.93582,39.107437,39.54087,27.871132
339,55.269024,148.24174,206.90334,39.70666,37.726696,27.935822
340,60.760616,158.47784,227.97562,39.171005,39.563057,28.090298
341,65.186905,159.47186,229.64261,39.42697,39.63257,27.485508
342,66.7042,155.83087,219.87527,39.970642,38.791023,28.641867
343,65.45347,148.09808,218.89532,39.76804,39.7035,28.48782
344,65.72124,146.98668,235.72812,38.74469,39.17389,28.702234
345,57.85127,145.94267,226.23906,37.966843,39.734306,28.121582
346,57.275024,149.02393,223.11383,39.991623,38.339462,29.001085
347,63.869328,149.80128,212.6044,39.991444,39.500534,27.53924
348,51.835823,152.09317,221.47289,39.997696,39.424694,27.62302
349,52.911324,154.05763,219.82933,39.954197,38.8263,27.17179
350,54.27151,155.41139,224.71304,39.46579,38.19136,28.33195
351,60.510227,155.83073,206.68506,39.421257,39.520065,28.144205
352,60.144295,144.77888,214.77556,39.163536,37.515488,28.250526
353,55.42548,149.41708,219.08163,39.143387,39.648964,29.058275
354,59.497673,149.3516,213.9255,39.25049,37.986183,27.924229
355,58.946976,153.34782,214.69118,39.127388,39.405632,28.833637
356,54.546932,153.46527,231.94576,39.165676,39.30613,27.852165
357,54.819237,153.79047,223.47409,39.979126,38.629887,28.27537
358,62.80081,155.67354,225.40887,39.93712,37.37778,27.907362
359,50.814877,164.8209,242.96422,39.193787,37.710243,27.834316
360,53.841743,163.28937,246.83105,39.14425,38.492317,27.686756
361,59.31982,162.10715,243.75241,39.575027,37.91296,28.61454
362,62.15287,165.0863,225.15074,39.5252,34.729855,28.516104
363,60.589954,168.60036,228.39793,39.230705,34.96304,28.978647
364,57.344128,169.96104,239.26033,39.388462,35.378616,29.107815
365,58.253628,172.76,235.90025,39.49456,32.94369,28.581318
366,61.249,175.31462,233.17204,39.653816,32.747814,29.54265
367,47.817013,174.33917,230.86545,39.747902,32.951912,28.268791
368,75.23909,171.5938,224.57912,39.612408,36.69483,27.910944
369,45.490425,158.41685,202.61916,39.795296,37.146675,27.92934
370,43.939163,161.01534,229.49844,39.788994,36.11348,27.836262
371,56.577538,164.93736,223.41592,39.633472,38.287785,27.317932
372,51.465187,154.44878,220.37009,39.97042,38.788185,27.629164
373,54.32342,152.18295,222.89655,39.941483,38.817898,27.713306
374,53.72108,168.3436,230.95769,39.924484,37.199112,28.091461
375,62.222534,164.37135,236.61737,39.606422,37.285202,27.544415
376,57.243114,161.4349,242.26724,39.72196,39.591278,27.457943
377,55.511387,147.93748,232.24152,39.366135,39.552273,27.918407
378,57.572475,149.4288,220.6947,39.27816,39.75365,27.706802
379,52.941776,149.1257,225.13608,39.330246,39.738342,27.32677
380,53.176483,148.90752,225.53694,39.432693,38.762535,27.141655
381,56.51002,152.43756,224.32153,39.715546,39.050514,27.980213
382,54.127483,158.96552,235.20332,39.677624,38.69897,27.80078
383,56.01066,160.87363,234.64107,39.872,36.606194,27.891571
