,k1,k2,k3
431,243.48518,248.75444,248.74919
432,241.23198,249.39716,247.7747
433,242.10358,249.87958,248.96683
434,237.59511,249.75023,249.7171
435,242.24533,249.24907,247.58978
436,244.11143,249.96107,246.7306
437,241.11226,249.8563,248.96428
438,242.15923,249.6249,249.56795
439,246.6995,248.79974,246.42165
440,238.85048,249.33824,249.84404
441,247.30069,246.98257,249.87096
442,246.84045,248.12622,248.5149
443,238.40227,248.24043,249.35231
444,243.3613,249.79623,247.57816
445,243.41219,249.15573,249.8551
446,232.21936,248.26785,247.59302
447,238.37125,248.4138,249.17992
448,237.14157,249.99496,249.3634
449,247.83049,248.34929,246.63072
450,246.87085,249.48299,248.33324
451,236.33502,249.99774,249.49562
452,241.21683,247.79216,249.65485
453,246.077,242.88783,248.8988
454,235.9186,249.15964,249.83604
455,238.7209,249.1738,249.30107
456,244.92097,246.68468,249.68088
457,239.53757,248.95071,249.64166
458,246.06593,249.48445,248.20163
459,244.51442,249.0838,247.72742
460,242.89987,249.58687,248.80006
461,242.42154,249.83498,247.46732
462,239.17531,248.95557,249.61357
463,242.85867,248.11174,247.4686
464,242.03362,249.51251,249.91283
465,238.77216,247.85999,249.30368
466,244.81485,248.89928,249.29749
467,244.063,247.83069,248.6989
468,242.89201,247.96672,247.39346
469,245.46416,249.59958,249.84903
470,245.08128,248.15984,249.00363
471,247.6083,249.0498,249.14343
472,239.18275,249.9306,248.54675
473,243.70447,249.90381,249.90622
474,239.2079,249.87862,248.60376
475,238.70377,248.69417,249.42006
476,238.57057,248.85417,249.61919
477,237.67316,249.76047,248.35512
478,240.84361,249.42961,248.78188
479,240.97836,249.4393,246.82622
480,243.13525,248.553,249.46631
481,237.35934,249.75238,247.6585
482,233.884,243.52483,248.48018
483,242.60483,249.96889,248.15211
484,241.38016,249.98912,249.97008
485,246.09851,249.527,248.03914
486,234.44855,248.21411,249.43518
487,240.6699,249.58624,249.74434
488,241.25963,249.8918,249.1948
489,235.73766,249.2922,248.96481
490,245.23138,249.47939,248.49345
491,245.32405,248.9652,249.63805
492,246.73505,248.54558,248.31255
493,245.286,248.02939,249.349
494,242.10445,248.91829,249.57683
495,241.05257,249.75183,247.29858
496,238.13057,249.44112,249.95648
497,237.14261,249.63496,249.9041
498,236.95673,249.35294,249.66617
499,239.87079,249.78758,249.7236
500,242.84302,247.15657,248.66896
501,240.35547,248.1144,249.54529
502,244.02686,249.30426,249.08173
503,234.24516,249.99681,249.62514
504,234.86052,247.14757,249.74658
505,241.82092,245.09674,249.604
506,238.34785,249.83572,249.12962
507,246.76378,248.50267,249.96013
508,241.70473,249.84488,248.17627
509,241.54816,249.47606,247.45245
510,245.49948,248.718,249.38045
511,239.02107,249.71266,248.78828
512,241.35313,247.86957,248.58148
513,241.16846,249.69913,246.38902
514,244.98746,249.15672,248.621
515,238.00874,249.63284,249.79967
516,248.42876,248.55763,246.6421
517,246.78812,249.93633,248.94049
518,245.34758,249.99196,249.73175
519,240.76471,248.66383,248.93816
520,243.4066,247.5679,248.41179
521,245.44063,249.9427,249.70924
522,243.49178,247.54796,248.54997
523,241.06168,249.5307,249.60008
524,243.94939,249.13245,248.93791
525,242.00197,249.69804,249.3678
526,244.45113,245.94206,249.332
527,241.53532,248.79552,246.99052
528,243.88646,248.09433,248.48276
529,240.06244,249.25839,247.65437
530,239.03688,247.27364,249.78934
531,236.55278,247.6458,249.97762
532,239.05183,249.6552,249.59976
533,243.48999,249.75789,249.70082
534,233.59077,247.89821,248.92607
535,241.41962,249.31807,247.97812
536,243.74355,249.88817,249.37634
537,244.21646,249.28828,249.70154
538,236.89452,248.11932,247.88712
539,246.59683,249.93266,246.87856
540,245.17256,248.10309,249.83894
541,239.02946,249.9641,248.74919
542,238.32555,247.57855,247.81348
543,236.8486,247.33694,249.37006
544,244.02626,246.14102,249.5667
545,243.25328,249.66583,249.68684
546,245.00235,249.69489,248.88889
547,246.11728,249.1984,249.26547
548,246.31558,249.03404,249.64415
549,243.12085,246.47041,249.53764
550,239.38876,249.06963,248.5629
551,246.99214,249.82837,249.73868
552,236.13274,249.5327,249.47383
553,243.48293,244.61868,249.10983
554,236.02814,247.7835,248.72903
555,241.38382,249.7057,249.67464
556,249.19225,247.2508,249.02638
557,239.34764,249.52216,249.74748
558,238.13783,247.67406,248.8281
559,236.1728,249.37856,248.42886
560,240.76277,248.99174,247.57234
561,241.0453,249.10538,248.89966
562,238.75539,248.20058,249.65442
563,239.263,249.94089,246.67381
564,240.85089,248.7892,247.39919
565,241.76825,249.70059,248.03539
566,238.38249,248.89827,248.69429
567,244.03412,248.92902,249.97755
568,233.54825,249.4603,249.97052
569,247.08844,249.9719,248.39072
570,241.13548,249.50656,249.78072
571,246.26309,246.96992,246.88074
