,k1,k2,k3,a1,a2,a3
204,235.8767,59.273346,224.6733,37.23094,31.223705,36.634724
205,237.59584,61.46449,225.62459,37.180122,31.154676,36.663517
206,235.44412,56.269115,221.96538,37.14198,33.058346,37.335846
207,234.83136,55.291725,220.33383,37.20606,34.009075,37.33024
208,239.23625,63.14304,223.90074,37.05808,30.713457,36.7538
209,236.84932,56.775948,221.56787,37.079594,33.336296,37.036446
210,240.38484,57.995544,221.27484,37.038345,31.618156,37.428963
211,235.88574,59.8355,226.43813,37.151215,31.080048,36.459354
212,237.49205,57.362015,221.2499,37.15448,31.699505,37.088974
213,237.33163,56.511158,220.22707,37.207817,32.31766,37.08313
214,237.87753,56.603184,221.63655,37.134193,32.058006,37.28634
215,234.67694,58.512177,223.22987,37.289024,31.97591,36.93364
216,236.61096,64.14476,225.11447,36.97027,28.480984,36.76092
217,236.53984,58.614338,220.72429,37.290157,31.805054,37.27556
218,239.84242,58.49797,221.08957,37.106583,31.532352,37.636154
219,236.09529,57.168114,222.06374,37.077667,32.64981,36.79279
220,236.42961,59.651894,224.03061,37.22265,30.753077,37.15317
221,234.82335,57.752068,225.47498,37.23638,32.52845,36.704624
222,234.4607,59.6309,226.36043,37.49356,30.29356,36.542435
223,237.04337,55.596188,220.1474,37.053326,33.20694,37.475784
224,235.90746,58.538284,220.17186,37.33026,30.920515,36.960415
225,232.83691,56.772263,220.7574,37.36203,32.539375,37.09291
226,240.73941,60.099865,222.2967,37.119446,31.14572,37.530464
227,237.30234,60.92406,222.8982,37.06265,30.203674,37.176613
228,235.98492,58.836685,221.5059,37.209602,32.078545,37.099266
229,235.3365,59.90906,222.96992,37.27557,30.582518,36.942184
230,238.32501,59.477757,220.54817,37.04044,31.746372,37.790802
231,236.06612,60.904736,224.04083,37.43302,30.958065,37.12081
232,235.85414,54.81172,220.72237,37.084167,33.40009,36.79313
233,235.11789,58.76949,224.47014,37.15767,31.600147,36.85972
234,235.58423,58.48708,219.72984,37.27455,31.654083,37.188995
235,236.6959,59.160534,219.946,37.21832,31.478125,37.397236
236,236.20627,60.06172,221.81142,37.279144,31.67093,37.12265
237,238.68588,56.146816,221.11104,37.351433,31.885605,37.22257
238,235.3407,59.907104,222.21509,37.15352,30.047699,37.159546
239,237.81685,61.48464,224.96759,36.959564,29.9062,36.96341
240,233.93521,59.7039,223.12492,37.22593,31.44933,36.513977
241,233.49458,58.397804,225.83044,37.286797,32.01819,36.64968
242,238.8315,58.400635,223.2341,37.299305,32.425365,37.48234
243,236.36906,59.255398,217.8363,37.280643,32.160057,37.81066
244,237.93768,61.354713,226.16116,37.248535,31.072351,37.085342
245,239.72633,61.49049,224.94998,37.123505,30.752813,37.071213
246,236.31743,60.644657,220.84071,37.065834,30.464874,37.129
247,241.50699,59.548527,223.02634,36.963318,30.781487,37.593502
248,236.70851,59.96037,220.4789,37.276176,30.3639,37.500244
249,236.19673,56.985935,221.63107,37.122395,32.261612,37.101456
250,236.13324,60.621483,221.40735,37.245506,31.386917,37.056072
251,234.6177,62.906498,219.98895,37.327114,30.192738,37.177116
252,233.26898,59.554295,224.58981,37.265755,31.827961,36.914665
253,235.36491,59.18949,218.25122,37.33467,30.721277,37.462753
254,238.53087,58.527573,222.49837,36.90587,31.395735,37.390617
255,238.79263,58.901943,222.16771,37.143585,30.720903,37.725296
256,240.63171,58.613056,218.52495,36.937447,31.214903,38.155888
257,235.70428,59.386967,220.25066,37.171745,31.302767,37.53248
