,k1,k2
1025,249.64812,241.97688
1026,249.48529,244.69089
1027,249.19594,244.329
1028,249.44907,245.49931
1029,249.95753,231.22568
1030,249.95876,230.28348
1031,249.73276,240.32593
1032,249.38371,242.87468
1033,249.95398,233.6617
1034,249.64908,235.74883
1035,249.62769,234.84132
1036,249.94276,227.75671
1037,249.646,238.47038
1038,249.6456,237.25108
1039,249.70229,230.30493
1040,249.21521,246.6258
1041,249.67683,242.08879
1042,249.38254,244.3313
1043,249.49289,240.46918
1044,249.64671,239.68204
1045,249.43031,248.97672
1046,249.1566,245.51529
1047,249.65404,238.4683
1048,249.36748,246.64955
1049,249.90208,232.52834
1050,249.78537,236.35182
1051,249.73903,237.39888
1052,249.91792,233.90022
1053,249.42644,245.06558
1054,249.70229,235.08759
1055,249.39236,242.6623
1056,249.376,245.98488
1057,249.2569,248.49068
1058,249.20988,248.93573
1059,249.63599,234.39734
1060,249.33601,249.6651
1061,249.94145,235.28972
1062,249.40958,246.73824
1063,249.34435,246.0505
1064,249.8868,232.34181
1065,249.79094,235.50288
1066,249.55354,239.64212
1067,249.80168,238.18057
1068,249.66919,239.48756
1069,249.69276,236.22173
1070,249.90388,236.86826
1071,249.11249,244.99051
1072,249.46191,241.44986
1073,249.2738,247.62057
1074,249.633,240.27531
1075,249.27803,245.08083
1076,249.94667,234.15959
1077,249.75453,240.35994
1078,249.45695,242.29283
1079,249.8318,238.13533
1080,249.55835,242.41174
1081,249.63799,238.62006
1082,249.89217,233.37148
1083,249.34105,242.35484
1084,249.25325,248.58186
1085,249.97205,231.75717
1086,249.40973,245.17929
1087,249.72849,236.40201
1088,249.55075,237.75865
1089,249.59515,240.60872
1090,249.48396,242.37233
1091,249.35753,246.0171
1092,249.29771,248.40715
1093,249.17148,248.6372
1094,249.53502,241.3653
1095,249.7765,232.92654
1096,249.4177,245.13689
1097,249.23117,246.51587
1098,249.61398,239.21054
1099,249.84644,230.24718
1100,249.73763,239.19481
1101,249.62148,239.0766
1102,249.84164,231.13934
1103,249.16989,248.35652
1104,249.94382,230.14551
1105,249.74957,232.48581
1106,249.15076,245.81633
1107,249.86963,234.60423
1108,249.35547,242.71584
1109,249.49728,242.93842
1110,249.55556,237.52087
1111,249.84485,234.2398
1112,249.38393,243.02455
1113,249.38754,245.68018
1114,249.8679,233.99678
1115,249.56596,242.13808
1116,249.23912,242.42284
1117,249.85347,232.55228
1118,249.7416,238.13203
1119,249.4697,239.443
1120,249.73439,233.681
1121,249.85046,237.60538
1122,249.67209,235.18913
1123,249.66754,239.46814
1124,249.82724,238.20488
1125,249.61118,241.44766
1126,249.54135,240.26987
1127,249.3195,249.81308
1128,249.86928,233.65308
1129,249.93488,234.513
1130,249.79799,233.08975
1131,249.3583,245.68225
1132,249.74507,236.35863
1133,249.74808,239.98471
1134,249.60095,239.63124
1135,249.66516,236.94363
1136,249.32353,246.5708
1137,248.98595,249.23657
1138,249.02115,248.14735
1139,249.17368,247.19939
1140,249.735,233.86943
1141,249.32745,245.64267
1142,249.76988,234.01999
1143,249.33916,247.12688
1144,249.14049,248.7928
1145,249.52643,242.91908
1146,249.73877,234.95474
1147,249.6522,241.15495
1148,249.49603,242.27649
1149,249.93544,231.16759
1150,249.25543,247.4947
1151,249.7997,233.5697
1152,249.4905,241.94987
