,k1,k2
1028,244.32439,237.01593
1029,247.83842,237.78038
1030,241.90193,235.63014
1031,244.74908,227.16687
1032,242.5272,226.48077
1033,244.2708,232.15833
1034,242.50906,224.47798
1035,240.32904,229.93895
1036,247.85901,235.27705
1037,241.2099,233.68367
1038,246.43521,227.83414
1039,246.07486,223.97021
1040,241.96928,222.06784
1041,244.57518,235.70303
1042,240.65248,232.08237
1043,244.85944,237.45512
1044,240.71162,194.45667
1045,244.0924,234.84848
1046,243.3018,230.04826
1047,240.21822,237.50154
1048,241.88376,234.73445
1049,245.41148,232.77899
1050,240.0516,230.5279
1051,248.6564,232.13449
1052,248.81335,225.33655
1053,240.82562,239.68306
1054,241.60968,234.03214
1055,244.90677,226.21786
1056,240.56131,240.73486
1057,241.11272,242.63683
1058,239.81212,240.30623
1059,245.1133,228.06165
1060,244.18411,227.42621
1061,242.3122,228.36954
1062,239.66844,245.92555
1063,242.18506,228.70778
1064,247.45491,226.27167
1065,241.65607,227.57112
1066,245.03075,226.15105
1067,247.49565,228.83728
1068,242.78418,226.50613
1069,248.07538,226.62122
1070,244.71837,235.59673
1071,245.6764,230.13014
1072,240.19228,230.75162
1073,241.07037,226.84616
1074,244.01115,220.39511
1075,241.81413,237.78458
1076,241.60808,233.63232
1077,241.67905,225.2079
1078,240.31047,225.12424
1079,245.14574,228.33246
1080,243.62648,225.30768
1081,246.00609,224.09885
1082,242.88243,229.54013
1083,241.10434,233.06975
1084,243.50414,229.05006
1085,248.38779,230.83061
1086,244.25108,224.07022
1087,244.55977,229.55064
1088,242.3763,226.51996
1089,249.70384,217.77182
1090,248.08618,228.93544
1091,241.16425,228.62682
1092,240.645,227.47049
1093,241.75969,230.16934
1094,246.83055,231.3705
1095,244.7538,218.89798
1096,248.46704,229.41869
1097,241.31538,225.8914
1098,247.03041,229.36812
1099,240.78154,229.31242
1100,240.3698,234.46846
1101,244.26056,229.31305
1102,246.4449,224.67801
1103,242.20764,228.2336
1104,242.32185,228.71869
1105,239.87749,242.16455
1106,246.83823,230.84729
1107,239.83334,241.52646
1108,243.9546,225.85352
1109,243.91324,229.02452
1110,242.35507,227.00508
1111,243.5092,227.23947
1112,241.16763,227.76941
1113,240.1084,238.1882
1114,249.86803,226.55568
1115,240.01712,230.32433
1116,242.2444,238.5582
1117,243.1298,226.24652
1118,243.30289,236.8856
1119,240.33243,234.20996
1120,240.67665,222.97209
1121,239.58289,232.6902
1122,243.71692,237.12404
1123,247.04585,227.41464
1124,242.52052,230.79059
1125,249.27261,230.76682
1126,240.5083,226.41827
