,k1,k2
574,248.94646,245.65244
575,249.39703,245.29074
576,245.64319,243.09981
577,247.4665,244.71179
578,249.5805,245.3799
579,244.89,243.23601
580,247.2731,244.42792
581,249.09784,245.10953
582,246.91678,244.1768
583,247.4794,244.91374
584,247.30994,244.54555
585,245.99065,244.22784
586,249.08276,245.29877
587,249.80757,245.91556
588,245.91621,243.74568
589,249.81172,245.80803
590,248.68356,245.01117
591,249.63503,246.21368
592,249.93088,245.94417
593,249.89682,246.02193
594,248.44794,244.7938
595,248.14616,245.0582
596,247.39796,244.39243
597,249.72018,245.68584
598,249.13626,245.2553
599,246.523,243.69789
600,249.62003,245.73566
601,249.0018,245.77766
602,249.04776,245.10355
603,249.24889,245.76033
604,245.31174,242.92648
605,247.54987,244.30814
606,249.28334,245.6167
607,245.54338,243.10907
608,249.48076,246.0428
609,248.98438,245.23535
610,249.70573,245.57573
611,249.2918,245.64435
612,247.7516,245.18108
613,247.4714,244.52853
614,248.91801,245.47948
615,249.41818,245.08888
616,248.46689,244.86952
617,249.69443,245.84857
618,249.46858,245.89761
619,249.3533,245.20811
620,247.07988,244.51508
621,249.28534,245.5242
622,249.60507,245.53899
623,249.89008,245.79973
624,248.12625,244.62886
625,249.77051,245.11316
626,249.81555,245.86098
627,249.86287,245.83298
628,247.4169,244.51709
629,249.85478,245.78464
630,249.08037,245.36664
631,249.40506,245.32657
632,249.70483,245.6374
633,248.39536,245.08586
634,249.67357,245.51607
635,247.1895,244.42464
636,248.32019,244.73021
637,249.32388,245.60558
638,248.8673,244.94383
639,249.38867,245.3669
640,249.91548,245.57132
641,249.37663,245.19905
642,249.5369,245.27858
643,249.48535,245.13972
644,247.86592,244.85036
645,248.44348,245.35867
646,246.24059,243.83383
647,249.79895,245.9059
648,249.41548,245.95114
649,249.26758,245.05597
650,248.4729,245.22856
651,249.57309,246.04755
652,248.81865,245.20631
653,247.18842,244.81442
654,245.30087,243.02493
655,245.36388,243.43185
656,249.84491,245.80595
657,247.93465,244.74828
658,245.71654,243.3111
659,243.41722,242.05588
660,247.25446,243.52078
661,249.03206,245.3132
662,248.54651,245.20445
663,248.42572,245.27266
664,249.96153,246.28781
665,249.4168,245.0603
666,245.43874,242.44579
667,248.27399,244.91884
668,249.21927,245.50557
669,248.18327,244.8941
670,247.95059,245.21097
671,246.21669,244.22635
672,249.35988,245.67462
673,248.7733,245.36742
674,246.78947,243.99928
675,243.18913,241.82025
676,249.32883,245.69606
677,248.72853,244.60486
678,249.61841,245.66374
679,249.21156,245.5325
680,247.43184,244.53705
