,k1,k2,k3
4362,239.88354,240.96591,233.34325
4363,163.7765,200.83473,212.73244
4364,154.51176,201.06427,211.41208
4365,143.24492,199.03891,210.62965
4366,107.64643,196.20172,205.86644
4367,132.23103,201.33311,210.2244
4368,41.178127,190.34485,199.66562
4369,9.613592,190.06404,198.64398
4370,91.54504,196.74678,205.3617
4371,26.726997,190.23625,198.2149
4372,81.09383,194.80545,203.98927
4373,181.62106,214.44623,217.06425
4374,171.69731,202.8767,213.80145
4375,53.364906,196.4225,202.30026
4376,85.23128,194.87529,204.34201
4377,29.626822,187.59314,199.52072
4378,45.59003,190.57588,200.69037
4379,11.5396805,190.47319,197.71764
4380,66.31784,191.84232,202.07361
4381,7.123663,183.48228,196.13376
4382,39.933746,190.99829,199.91754
4383,119.13797,197.35518,207.89845
4384,69.92188,190.03232,202.17236
4385,67.68031,191.88948,202.32364
4386,69.70253,194.29659,201.99408
4387,117.57266,198.98154,207.538
4388,92.55765,194.50711,205.44707
4389,129.94064,199.79616,207.35117
4390,127.0797,199.84808,208.81932
4391,96.90165,197.1649,206.71901
4392,78.2477,194.3974,202.49268
4393,53.382313,192.9889,202.14603
4394,152.90227,201.06125,211.08344
4395,199.68991,214.88655,220.29184
4396,203.72758,217.55649,220.76556
4397,161.42752,206.83109,212.99065
4398,118.047264,196.45787,207.2372
4399,99.44033,197.26688,206.33223
4400,131.95544,201.93384,209.71701
4401,134.27455,201.43471,207.0598
4402,113.86257,199.40288,207.51588
4403,32.70953,190.99756,199.39983
4404,77.1598,195.26738,204.10599
4405,64.07814,196.80406,203.02971
4406,31.256762,188.88722,199.48698
4407,65.334114,194.04483,202.67697
4408,79.83672,191.89786,203.69398
4409,118.33785,199.864,208.04291
4410,218.56604,223.66734,223.80655
4411,189.48932,214.20837,218.92354
4412,182.14801,207.04889,216.13861
4413,194.94507,218.90247,220.17834
4414,219.88652,221.29703,225.12233
4415,223.55121,227.78311,227.39967
4416,240.10199,234.06883,232.73886
4417,242.6828,235.31287,234.14812
4418,225.14374,231.5136,228.33298
4419,243.87337,235.57133,233.49686
4420,218.86879,226.99701,226.43474
4421,204.1355,218.36182,221.9956
4422,224.60536,225.51317,227.8707
4423,212.92015,221.23392,223.22762
4424,223.80212,230.73997,227.6977
4425,219.58017,225.0122,226.53864
4426,201.4497,217.19432,220.96078
4427,217.17204,220.85849,223.74544
4428,126.85992,202.83315,209.45308
4429,34.472813,189.51321,199.82668
4430,56.4458,189.09024,201.08232
4431,33.034084,186.85478,198.905
4432,31.102203,189.5594,199.36407
4433,14.915261,192.3523,198.93233
4434,73.92623,199.8085,204.07777
4435,48.44914,188.65189,200.47995
4436,2.943871,186.94347,196.54742
4437,3.398696,183.8882,197.3017
4438,56.4896,192.18349,201.94858
4439,135.6371,202.47935,209.58003
4440,5.075393,186.01082,196.6567
4441,104.037315,199.30507,206.4249
4442,154.63554,203.9455,212.13286
4443,189.66232,215.49081,218.95222
4444,242.82076,235.36632,233.16243
4445,238.31006,232.00676,232.56514
4446,233.35033,232.45418,230.16525
4447,207.60574,221.28809,222.4357
4448,181.80936,216.62779,218.5868
4449,222.98946,228.88025,227.80081
4450,186.17424,211.14748,218.2869
4451,199.89734,217.34193,221.0241
4452,182.12932,212.0051,216.81963
4453,124.63319,199.43048,208.26715
4454,68.09352,192.62706,202.6416
4455,55.852486,190.2685,201.06914
4456,43.003647,196.22961,199.97946
4457,76.52606,192.57314,203.16225
4458,64.0407,187.6147,201.18666
4459,85.00401,190.93523,203.41705
4460,113.53651,202.88048,208.10535
4461,142.7683,201.77652,210.23293
4462,104.29901,197.96068,205.94708
4463,150.6119,205.06482,211.55894
4464,176.9139,206.17087,215.09894
4465,93.073654,198.88351,205.2635
4466,167.72739,211.80365,215.31757
4467,168.98515,208.33255,214.67072
4468,144.19759,204.01617,210.86423
4469,146.04382,200.7986,210.4479
4470,176.79228,206.84721,215.39404
4471,162.17282,205.56291,213.11186
4472,112.76103,195.532,206.42819
4473,154.92018,200.83885,211.9191
4474,138.65115,201.58498,208.33449
4475,154.37727,202.25652,212.47903
4476,85.946884,190.2274,203.19536
4477,142.85527,199.46742,210.26918
4478,140.9927,195.17662,209.38579
4479,118.631996,197.7293,207.4967
4480,116.26279,201.01157,208.88351
4481,137.37645,200.03392,209.80904
4482,117.379555,199.76057,207.6801
4483,57.371853,191.63248,201.59041
4484,18.361254,189.44136,198.05823
4485,9.980051,191.39958,198.62468
4486,51.425983,185.30002,200.00592
4487,79.99213,193.84746,203.92569
4488,164.04315,204.58643,212.99046
4489,170.43668,206.40833,215.309
4490,143.80685,198.4171,210.62157
4491,107.35539,193.24117,206.01773
4492,130.11295,196.51974,206.91504
4493,74.443306,193.05786,202.93192
4494,88.79942,195.69373,205.25954
4495,86.54951,192.90408,204.20847
4496,85.38465,195.4984,204.79207
4497,146.31938,207.66974,212.52844
4498,150.20819,204.8314,212.62514
4499,192.83578,211.43881,219.51154
4500,165.25555,209.72107,214.07184
4501,191.62018,209.34933,218.02979
4502,115.64529,202.37022,208.3949
4503,66.25618,194.06958,202.24402
4504,35.40777,188.69598,199.43027
4505,58.850838,191.2768,201.88976
4506,158.97928,208.81943,213.09822
4507,178.41481,212.99268,215.84366
4508,99.05136,197.14478,205.4902
4509,72.58803,194.38567,203.33278
4510,126.55481,198.54454,208.37543
4511,202.71455,217.12543,221.39108
4512,220.31416,229.99525,226.87427
4513,237.543,233.65005,231.16637
4514,244.62688,240.86836,235.07542
4515,233.01001,233.71802,231.61993
4516,185.70154,215.01459,218.291
4517,195.22095,216.57008,220.17137
4518,213.19177,218.80766,223.6579
4519,178.49448,208.88356,216.94182
4520,217.34416,219.78874,223.9606
4521,193.25246,212.84172,219.40697
4522,214.16498,226.04382,225.3196
4523,205.90485,220.07704,222.23048
4524,214.60538,220.70831,224.29382
4525,236.6884,232.60364,230.53659
4526,235.29465,231.78017,231.35594
4527,230.45966,228.10828,227.92444
4528,150.11887,202.6268,211.94202
4529,197.98169,215.4834,220.01813
4530,196.3082,210.94626,219.69922
4531,232.90303,232.28117,231.07274
4532,234.58163,234.28868,231.13232
4533,217.87659,229.87468,226.90434
4534,225.43398,234.44572,228.05966
4535,238.93192,237.14754,231.98949
4536,199.8258,216.70734,221.94931
4537,170.13399,206.51369,215.05183
4538,181.54587,211.40962,217.45927
4539,196.81757,215.67816,220.78868
4540,158.71704,205.4683,213.55644
4541,159.91747,206.22665,213.50888
4542,148.56903,202.8543,210.55061
4543,247.70184,240.20816,234.8977
4544,229.60211,233.95853,230.80452
4545,205.43538,217.92744,220.98512
4546,169.37616,209.77504,215.22916
4547,159.15886,206.8543,213.78072
4548,145.07898,198.97118,209.54951
4549,80.014366,191.66512,202.76364
4550,150.18817,200.7711,211.17627
4551,219.03453,225.20634,224.85695
4552,204.64394,220.31053,221.53146
4553,221.99626,223.63666,226.61777
4554,234.677,227.12364,227.88934
4555,240.76596,237.7892,230.28384
4556,244.31436,238.00916,234.25739
4557,211.98573,222.04474,224.72401
4558,152.7908,205.14919,212.72382
4559,170.24843,204.22215,214.43169
4560,186.1976,214.13968,217.77151
4561,189.84058,215.50023,219.31036
4562,83.06745,192.78722,203.19481
4563,85.932304,195.95529,204.69849
4564,151.84647,200.62878,212.00722
4565,80.13863,189.28745,203.08313
4566,101.52195,195.94983,206.44376
4567,15.862837,185.2829,196.94882
4568,0.33378163,187.9682,196.78474
4569,9.037108,186.53284,197.06187
4570,80.25833,196.4425,203.6977
4571,160.60587,206.81516,213.58365
4572,104.52737,200.1638,206.67809
4573,87.823395,200.5163,205.55728
4574,200.42181,212.2355,221.0723
4575,194.2732,217.09723,220.25572
4576,163.41092,207.56334,213.68745
4577,197.12871,215.30403,220.48038
4578,232.23616,228.46599,228.34239
4579,193.07993,216.71223,218.91185
4580,159.85585,207.94156,213.94148
4581,114.999985,193.25374,206.15073
4582,72.37404,192.98581,203.0814
4583,10.483693,186.92216,198.04141
4584,24.537868,187.24837,197.74329
4585,124.227165,200.8697,208.30237
4586,112.97304,195.95805,204.73685
4587,107.09413,196.48422,206.90126
4588,179.03128,208.94188,216.15797
4589,151.52084,204.76671,211.06303
4590,184.25581,211.15921,218.1012
4591,173.13878,208.12155,215.252
4592,161.28577,207.19498,214.51898
4593,120.94938,197.83588,207.86569
4594,104.169815,199.18517,206.83914
4595,78.684296,192.84619,203.14595
4596,219.05284,225.41504,226.24316
4597,231.67162,226.89613,226.9375
4598,235.91113,231.82585,230.78851
4599,186.09772,217.89395,217.86253
4600,224.78326,226.37086,227.0579
4601,238.74777,237.02667,231.84761
4602,194.59459,218.10512,220.13918
4603,200.56474,216.2714,220.38313
4604,227.5098,224.99751,227.08218
4605,170.46376,206.29773,214.50636
4606,149.70383,203.87569,211.29922
4607,114.98884,197.53716,206.74701
