,k1,k2,k3,a1,a2,a3,g1,g2,g3,n1,n2,n3,b1,b2,b3
504,213.31944,69.497536,197.8493,33.327324,27.076103,36.002487,3.557634,0.2146017,4.7652493,4.4225497,2.063929,4.7536054,24.089884,39.39748,24.873148
505,212.3783,70.65337,199.04997,36.05016,25.1103,37.793503,3.9304748,0.44931802,4.991191,4.7531013,1.8920238,4.9845395,23.317917,39.843987,26.12876
506,235.94336,69.36291,244.94733,37.197426,21.18933,32.86704,2.2519608,1.292737,3.0028543,4.000662,2.7085195,4.5634823,23.91169,42.13024,24.734993
507,221.4148,50.391403,212.45891,35.94093,35.853554,35.361496,4.2350545,1.157278,2.600051,4.4018674,2.062838,4.310161,23.509539,36.10087,24.71641
508,247.10509,73.71102,222.71227,34.380478,20.237862,33.170967,1.1208798,0.17846204,2.5982785,4.884375,1.4105848,4.4230614,23.754766,41.499527,25.592434
509,217.47476,76.45755,188.64249,37.83597,23.745752,39.593536,2.6238372,0.5913711,4.979267,3.647018,2.1914215,4.3892665,23.85386,42.195774,25.131298
510,233.51512,74.77152,221.56926,37.863148,25.480553,38.634575,2.6418374,1.4423237,2.520316,4.156204,2.5823233,3.9610476,23.846985,39.858337,24.618975
511,230.87752,60.174896,215.75142,37.34778,27.21386,36.099518,3.0257666,0.46411273,3.0796852,4.1884985,1.0254805,4.6303024,23.393978,38.020405,25.643253
512,236.4665,65.494,211.20355,38.33397,26.825253,36.779915,2.3861077,0.9135172,3.868856,4.2403293,1.9306419,4.7350035,23.63228,37.071938,24.978148
513,191.62614,62.92697,229.04544,39.718014,20.82426,35.831257,4.3375754,0.87582016,1.9326518,3.2523189,2.3406367,4.788512,23.761242,40.16087,24.368301
514,220.92278,83.873665,237.77075,36.588203,20.152767,39.57838,3.451322,1.4302891,2.524118,4.0178366,3.0075898,4.153819,24.198729,47.693775,25.719229
515,195.82805,41.40741,216.03941,35.651726,37.709007,38.671997,3.1706758,0.06464252,2.9033966,3.916979,1.2329656,4.202177,24.012836,38.8606,25.0115
516,231.31458,49.998013,197.38399,36.622284,34.660564,37.52132,4.8934546,0.7978094,2.8648248,3.9203782,1.7708105,4.2379704,23.507864,39.076862,24.942495
517,205.88484,82.796616,207.73901,35.0493,22.998781,37.27677,4.798955,1.4524363,4.6364336,4.1861377,3.1297085,4.8687725,23.666397,43.277275,25.473251
518,201.43188,53.751648,199.3194,38.53174,32.062653,37.268093,3.155506,0.6622828,3.218591,3.841429,1.5848305,4.403764,23.843527,38.16578,25.277029
519,230.69316,68.661736,243.08957,36.329437,23.640875,37.75994,2.4265566,1.4069197,0.5670918,4.402155,2.1521182,3.8261871,24.216457,40.8094,26.063356
520,229.40886,52.923737,227.42596,37.583622,31.03162,33.783848,2.5043793,1.1771246,2.606748,3.7574255,1.7824112,4.980791,23.84582,38.516273,24.75258
521,229.94412,58.53706,231.29874,35.59861,28.728628,36.251614,3.948944,0.4253294,1.807602,4.661386,1.4991621,4.1029625,23.468445,42.41673,24.687965
522,246.19951,49.90626,232.15929,38.710884,28.656136,33.56359,1.3726627,1.3144649,2.2046883,4.2162266,2.1770415,4.507924,23.320835,44.39056,24.838348
523,249.1566,80.91999,204.36871,36.54078,23.654612,39.316574,1.7763239,1.4512836,4.329356,4.5881863,2.7074883,4.131486,23.994993,42.127995,24.820498
524,205.71378,72.928246,218.1388,38.3247,24.428486,37.021587,3.7956893,0.44777232,3.6702979,3.3107388,2.0486476,4.440304,24.189266,45.020008,25.573605
525,223.84706,84.12274,218.53732,37.36016,21.352613,37.556137,3.1150045,1.0456716,2.8428829,3.5759401,2.4683774,4.320119,24.049582,46.050114,24.548391
526,211.7791,59.64633,181.30307,39.32338,23.171244,39.968086,1.4940045,0.6808397,4.9282975,3.1429298,2.1187515,4.9286003,24.018497,43.033127,25.663116
527,237.6982,57.317364,203.5701,34.65716,28.910301,37.46228,3.241159,0.49461845,2.8460298,4.666955,1.6980941,3.9557157,23.876745,46.664555,25.102226
528,218.20374,79.6398,180.72906,37.814945,22.477827,39.970554,0.64742255,0.6671785,4.9591465,3.6174238,2.1852536,4.5436873,24.008562,35.49337,25.213955
529,249.75795,50.639877,185.14363,34.810143,33.509468,38.58847,2.239879,0.26396456,4.3608484,4.7836018,1.6963952,4.4160147,23.746475,42.520126,25.406725
530,206.35512,82.989296,193.65015,34.419514,22.551207,39.30535,3.9998775,1.3658421,4.094883,4.991039,2.5492222,4.550929,23.722122,37.861965,26.337833
531,246.94864,63.17751,189.94757,37.139175,27.581957,35.995926,0.29192588,0.4334187,4.3720894,4.4276676,2.0054643,4.6788955,23.903332,38.789852,24.680752
532,230.83162,70.4912,209.66855,35.510124,24.564861,38.640427,3.1088834,1.3588704,3.179338,4.749162,2.7882528,3.9937117,23.482433,39.55773,24.407066
533,227.56725,51.745884,216.4829,38.379482,31.164387,37.96369,2.5815787,0.4913972,2.3279092,4.042023,1.443217,4.5343714,23.543428,37.51857,24.816969
534,231.96028,65.67588,218.5618,37.413795,26.513805,36.217278,4.288951,0.72102463,3.0923529,4.3398647,1.8307631,4.9610615,23.693071,42.16138,24.58933
535,222.08815,73.907295,203.4197,36.46012,23.835768,36.040874,3.0692792,1.0240886,4.9687815,4.467155,2.7741165,4.778664,23.488195,38.535755,25.815298
536,223.34196,51.38584,222.83455,34.19037,30.619877,33.487305,4.402176,1.2970483,2.3813233,4.970936,1.8785325,4.9916086,23.59305,42.63266,24.456955
537,206.9258,83.757904,211.06438,38.50797,20.153328,37.510063,3.4451005,1.7459235,3.911634,3.519497,2.9598994,4.54838,23.698542,40.943016,26.031775
538,239.21234,71.98989,197.6658,33.867313,21.596098,38.846607,4.0387945,2.235212,4.6850457,4.967592,3.7784183,4.51764,24.080467,37.000782,24.850174
539,225.90312,78.45138,219.3853,34.843887,23.197435,38.228577,1.0366635,0.7249519,1.4713223,4.813037,2.4637604,3.5554295,23.992083,39.941006,24.357426
540,218.14032,57.20052,213.81421,36.40856,34.272102,34.760643,3.4234948,0.269149,3.8177843,4.33764,1.6677802,4.9641995,23.288485,39.04524,24.836714
541,224.34361,56.83535,204.74506,37.227997,36.656204,39.90136,3.5283253,1.3758354,3.8568215,3.4420018,2.354571,4.791159,23.910578,39.161068,24.8792
542,209.61017,65.875496,236.29459,37.541054,24.51155,37.633442,3.988709,0.3831077,1.2768729,3.4991457,1.7106576,4.043146,23.368856,43.24873,24.890467
543,220.04198,70.96678,213.80296,36.219677,20.187294,37.76155,1.1867005,0.8627955,3.3861566,4.3609457,2.2350478,4.6761646,23.980078,35.938984,25.05692
544,240.76448,66.077095,194.63953,36.794083,26.9757,37.439358,1.7553366,1.2466085,4.688942,4.4214473,2.6688516,4.6292953,24.123161,39.637733,25.438019
545,238.5548,77.103226,213.31955,35.776485,22.392796,35.43434,3.4069428,1.8779418,4.733137,4.544203,3.3890467,4.966449,23.679596,40.235126,24.766256
546,200.6333,85.05347,217.49379,37.90821,20.887222,38.017143,4.56368,1.5308613,2.634912,3.7124665,2.4660387,4.328911,23.880594,45.187405,25.95179
547,241.07037,84.90671,209.78981,33.926186,21.596329,32.65553,1.8882759,0.645103,4.998314,4.6011443,2.9751356,4.9481115,23.686731,39.917595,25.109911
548,242.27164,69.972244,198.28506,36.822025,26.127945,38.93699,3.625569,0.45029655,3.7031202,4.8336086,1.2593433,4.4000072,23.654165,38.84016,26.01988
549,200.04526,66.23658,235.42313,39.80493,26.13783,36.151085,4.5582275,1.9654334,2.7982688,3.1364026,2.4942884,4.5585318,23.969341,40.048073,24.117977
550,214.16562,66.28824,226.671,34.692284,23.17413,38.671997,4.632746,0.48256055,1.2475088,3.9835942,1.9604937,3.9215488,23.893894,48.334705,25.432951
551,231.48956,71.80088,215.5587,35.034565,20.112015,34.76226,3.5617373,1.074103,2.7328482,4.8630342,2.066821,4.7534504,23.503393,40.973747,25.019423
552,195.43253,63.609577,232.96124,39.074493,22.614334,34.893093,2.8752398,0.41115823,1.1932803,2.810291,1.8691283,4.6067567,23.247381,38.45096,24.587288
553,224.38948,68.53963,246.73845,36.551903,27.252373,36.881443,1.4305067,0.4671985,0.94878924,4.168236,2.0841694,3.4284904,24.36354,42.07869,24.322124
554,224.98672,78.94013,214.83275,35.610565,25.926136,36.225945,4.651104,0.79516387,4.2823734,4.506776,2.1806595,4.588277,23.914883,43.02332,25.953896
555,182.44463,61.49248,249.35674,39.12688,26.516863,37.641888,3.9868734,0.07072368,0.5717867,3.0442276,1.647848,3.8772385,24.717522,42.463074,25.441854
556,228.39296,51.14199,247.1481,34.67243,30.691933,32.691822,3.1828463,0.089013614,0.6419406,4.8827605,1.2320523,4.32922,23.47693,38.68605,25.492222
557,207.85092,75.746445,211.78073,37.62314,22.509071,38.89587,4.384224,1.2618512,2.7460895,4.02598,2.6712575,4.1944704,23.66808,40.044807,25.294895
558,235.62094,69.24615,206.69131,37.993202,24.18931,35.120773,0.0038571921,0.6028654,3.9567053,3.6107194,2.3260794,4.640955,23.751598,41.43646,25.183323
559,203.7099,66.440475,219.26387,38.103954,20.67832,37.918915,2.064092,0.66894066,3.017912,3.7439048,1.9605005,4.662513,23.170824,42.763836,26.124166
560,246.11328,70.99423,205.3146,37.27716,26.935654,38.746635,1.3382453,0.0014215633,4.6179047,4.480641,1.3657243,4.848741,24.119595,41.540527,25.454039
561,226.63417,61.345257,211.5209,34.914417,29.129303,36.81446,3.2994714,0.43808872,3.1898377,4.9929066,1.9605901,4.9670124,23.9401,38.5838,25.734041
562,192.09517,62.055653,188.89417,39.331017,22.622244,38.948303,4.7178965,0.15193434,3.8615582,3.4931152,1.5827757,4.6190352,23.480139,37.260963,26.119608
563,238.77284,71.432915,246.59555,34.30111,22.541164,35.110214,1.7101543,0.15647857,0.8272443,4.3191605,1.9459634,3.7409685,24.042507,48.698925,25.06142
564,249.44485,78.020096,221.86127,34.849297,24.294361,33.724045,0.69597673,1.8436002,3.6670592,4.972663,3.873131,4.8470297,23.945648,36.367226,24.292892
565,229.30487,64.13093,245.08742,36.047134,25.343975,33.366085,3.5066674,0.56811327,2.565076,4.7125797,1.9379694,4.797099,23.837675,38.413074,25.727715
566,241.07565,44.947826,212.6343,38.61386,34.201355,38.468002,3.7644835,0.9255746,2.2838774,3.989373,1.5121078,4.1600256,23.223774,36.34588,24.815351
567,243.60168,50.455765,197.7924,35.774704,37.397324,37.95241,3.734522,0.7530706,4.4861894,4.730276,1.7880018,4.653118,23.313555,37.793407,25.486572
568,233.32022,65.45058,227.41515,35.58029,23.512384,34.63482,1.2698486,0.57112205,2.8019116,3.9842608,2.2058423,4.7690835,24.33939,43.941734,25.911737
569,191.94786,72.05675,237.73538,38.14315,25.113884,35.983475,4.837969,1.2585162,1.0431128,3.2967417,2.1232495,4.003119,24.177578,42.18154,24.860239
570,206.044,74.12828,201.43683,36.01688,21.779202,38.90059,4.75349,0.5196141,3.946339,3.8354683,1.8131131,4.6892323,23.614233,41.00655,25.366014
571,200.58946,79.478294,187.97574,38.6569,20.666265,39.351517,3.545984,0.16708347,4.5666018,3.4404423,1.9833755,4.9484773,24.13188,42.605137,24.933172
572,209.15294,69.72635,213.16637,37.749084,27.265175,39.198338,4.492367,0.15017575,3.6607652,3.4908817,1.7463695,4.696087,23.625599,40.949493,25.220629
573,240.08237,75.21898,182.52719,35.883865,24.74891,39.454243,4.4279785,2.234798,4.969672,4.6256943,3.2942,4.754982,23.516594,36.333782,24.884403
574,213.41017,64.14644,207.88931,39.90027,28.853405,38.028847,1.1865627,0.17710221,4.4685583,2.8691053,1.7346752,4.975906,24.05991,40.742836,25.867838
575,209.80568,75.40946,222.07327,38.689335,21.060589,35.3574,3.2567744,1.6047802,2.9929013,3.4860833,2.7439353,4.6886926,23.483238,41.5979,25.85266
576,238.03778,67.837555,200.75987,35.95816,23.737204,36.97052,3.0945385,0.88069975,3.9755437,4.0406675,2.1031609,4.448642,23.660324,40.206818,25.268557
577,224.75899,66.0296,189.18716,35.037956,28.739504,39.15694,2.0982966,0.16095814,4.179094,4.2687397,1.6029266,4.3792553,23.98545,43.478954,24.605303
578,219.09792,50.049355,203.43452,36.36566,32.677216,34.394814,2.9699974,0.43618917,2.9435036,4.451316,1.677388,4.6315746,23.872469,39.128277,24.681332
579,200.66406,66.963905,232.14993,37.790424,22.09559,35.698776,4.1439223,1.0802897,1.9782333,3.9767523,2.5839453,4.2661724,23.819355,44.629272,24.65466
580,206.4223,55.21398,223.7534,34.740303,32.183617,35.540005,4.7295322,0.15858947,2.2087815,4.599619,1.5175054,4.1782756,23.304327,43.556103,24.94606
581,241.5577,83.40835,218.11835,36.61126,26.043228,35.778645,3.0639136,1.4706677,4.316443,4.806849,2.8093514,4.852639,23.04119,36.59289,24.720491
582,224.809,63.728622,209.72826,36.79007,30.803518,39.4768,3.1888034,1.5404973,2.2938313,4.0550704,2.5721295,4.301754,23.882963,31.484514,24.614988
583,207.11722,64.20496,203.70467,35.9527,26.585875,39.316307,3.5200238,0.2010753,4.3955603,4.652734,1.4170911,4.525242,23.928976,35.372097,25.082668
584,224.57419,71.70947,207.17024,37.346916,21.229343,38.162178,2.636422,1.3923166,3.7833211,3.9717867,2.265802,4.5922036,23.310472,39.687874,24.664297
585,213.95348,53.577347,218.7547,38.10567,31.655289,38.29354,4.6142216,1.1279008,2.7330306,3.427927,1.7660443,4.3336487,24.126497,41.220055,25.524343
586,196.77374,57.004047,214.92868,38.313828,29.228098,37.76484,3.9747703,0.022660512,3.2002287,3.2743263,1.7360725,4.7760324,23.663631,39.03519,25.711002
587,236.72679,68.8434,219.25734,38.31806,25.22681,34.290733,2.7575839,0.9705367,3.3852043,4.16303,1.7838328,4.9852486,24.044548,45.5639,24.614267
588,188.48492,62.42451,198.24405,36.765274,28.535118,38.022408,4.889427,0.015841879,3.2992883,3.327518,1.6059561,4.6025114,23.965601,42.075638,25.733295
589,225.63036,61.22652,209.4868,37.740944,25.962965,36.98082,3.0805457,0.52099085,3.3173027,4.219315,1.7798152,4.845091,23.670607,45.39758,25.753012
590,245.80972,68.39636,213.61569,36.601303,30.108118,36.838585,1.3823901,0.31309962,3.6913931,4.215811,1.8262612,4.390871,24.05151,43.91542,25.805614
591,230.74245,64.73177,215.99324,36.448315,27.084248,37.15995,2.6859918,0.9743926,2.0503135,4.396332,2.2997727,4.1719456,23.734001,41.72046,25.395435
592,236.40204,48.330524,216.91595,34.498787,37.455246,36.26494,2.2735076,0.07401228,3.4858177,4.664299,1.1358345,4.545987,23.91651,41.888996,24.797585
593,221.63383,76.22278,224.5074,36.338158,24.5446,38.857258,1.5544771,0.19443981,1.8348728,4.775983,1.2097539,3.9520216,23.6975,41.895023,24.588133
594,227.42545,75.409,203.70757,37.00968,26.445715,39.89879,1.8534595,0.046176076,4.622578,3.5529573,1.8296807,4.6096807,23.763134,42.291195,25.52194
595,233.09169,58.56186,202.35959,36.21711,34.37664,38.47513,3.2355568,0.8882896,4.2988386,4.9017982,2.0573287,4.4776745,23.813593,38.645096,26.446575
596,226.91632,64.42334,238.7165,37.86794,22.898245,36.400726,1.7891924,0.3388713,0.567968,3.7021787,1.5864908,3.8553426,23.959139,42.936947,25.643564
597,232.95174,67.55399,210.93112,35.386856,28.337656,38.760937,1.1885633,0.58436453,4.4192224,4.794478,2.2984283,4.5852866,24.083296,41.89206,24.725159
598,234.49017,66.70111,208.79105,36.59677,21.87538,37.270958,2.8193662,0.26517624,4.0838094,4.637203,1.8343818,4.928458,24.097534,43.669895,24.791864
599,212.74307,43.678955,237.76521,33.435104,27.599575,36.59709,4.675204,0.115994215,1.3979803,4.669283,1.3730013,4.421069,23.655746,44.919033,24.109436
600,222.5488,81.7724,212.13821,38.328423,20.455372,39.285145,2.2208474,2.5035355,3.1264572,3.8406172,3.970677,4.2809877,24.02001,36.185284,25.963055
601,218.77919,83.67467,205.14465,38.109245,23.23135,36.45639,2.685233,1.1965464,4.7873263,3.4649887,2.3401408,4.7057996,24.248194,41.004135,24.166653
602,245.79561,78.73507,210.26431,38.054783,23.752972,37.506912,1.8437957,1.7584903,4.8564663,4.931058,3.0507057,4.5020823,24.244205,37.488274,25.36673
603,232.88885,53.799667,202.29541,35.444138,37.433525,39.543594,1.6435565,0.95791006,4.146702,4.4040527,2.0482302,4.276456,23.99082,37.53111,25.331638
604,241.75401,54.433197,217.76538,35.247574,29.214787,34.843212,2.1959188,0.38492504,3.933353,4.974827,1.6892142,4.8889723,24.021114,42.285786,24.478863
605,231.68436,60.06376,191.29814,35.69107,27.332495,38.34272,2.6992295,0.17707182,4.471515,4.777395,2.1234312,4.5116463,23.562965,41.805355,24.521645
606,210.4615,65.19242,223.2422,37.268032,25.09774,37.1062,4.2231646,1.3307014,2.3340034,4.184498,2.086948,4.609256,23.803213,42.76577,24.602087
607,238.42444,46.061737,230.62886,33.58879,32.704567,37.858997,4.4034567,0.90578246,0.6470523,4.855702,1.5689255,3.866114,23.57686,42.556873,25.112062
608,205.66397,62.0542,225.31712,37.237366,27.70374,35.90347,4.8955493,0.85563236,3.2341242,4.1176543,2.0171018,4.386094,23.849451,39.897167,24.143736
609,222.09421,63.35926,234.44363,36.71943,21.087233,37.33475,1.4259224,0.99755013,1.4262383,3.6863089,1.9756104,4.1896944,23.884403,40.619865,24.155691
610,181.12088,52.489853,225.85263,34.178707,29.682596,33.15393,4.5411267,1.1053026,2.5647402,4.0559688,2.262916,4.472689,23.534817,39.41586,25.44147
611,219.48643,71.695206,232.58815,37.649593,21.464075,39.277267,2.1959844,1.1454599,0.30376405,3.484277,2.496233,3.359734,24.070353,41.979244,24.250519
612,248.49863,64.50593,193.2567,35.9807,27.637373,38.96451,0.2657115,0.16281389,4.4206033,4.930949,1.548013,4.5646935,24.006361,44.37429,25.609856
613,234.83353,65.71255,201.05946,37.08729,23.442804,38.192066,1.0096533,0.063217334,3.8869941,4.0290155,1.468969,4.2679214,23.59324,37.285618,25.228003
614,223.02367,52.44671,206.0153,36.056103,35.847878,37.73655,3.00532,0.6944821,4.4409223,4.243194,2.149612,4.5930552,23.924747,36.33531,24.55762
615,222.08527,48.329018,224.27928,32.01687,36.29875,34.415688,1.7994277,0.5815612,2.6470494,4.590151,1.4632716,4.715381,23.83219,40.911873,25.71996
616,232.06923,71.54241,212.9522,36.537575,27.92192,39.826637,1.3996255,0.8019693,2.1345303,4.22671,2.0560465,3.7268066,23.675625,42.075966,24.287645
617,205.48976,51.321938,220.24046,38.62787,29.573513,37.471302,4.291578,0.6874168,2.582164,3.5198522,1.8848617,4.5183406,23.946678,36.256844,24.965052
618,238.50177,47.020332,208.59952,36.534966,39.57872,35.520813,0.897084,0.46574417,4.1839747,4.7492437,1.8082659,4.676852,24.78342,35.27121,24.421768
619,225.64116,62.36228,207.35095,37.43923,30.051928,35.60511,2.135221,1.2249871,3.792033,3.6412315,2.3785205,4.9149814,24.312477,39.576748,24.809452
620,214.14558,65.628914,248.85182,34.27058,22.42486,35.49833,2.4237828,0.9475074,0.3139668,4.363968,2.1088715,4.3244495,24.095133,41.38338,24.718245
621,220.69736,67.482185,214.65428,37.24709,25.537167,34.11334,4.3022723,0.08472699,4.265191,4.2840557,1.0557172,4.8812914,23.97712,39.48195,25.581812
622,238.43896,58.351776,223.39963,36.563126,30.355442,31.6729,1.3840252,0.07079371,4.0637403,4.828899,1.639816,4.919928,23.500626,37.104633,25.1659
623,235.93817,76.74067,214.95586,34.916286,21.840528,35.163063,2.6841044,0.8268077,3.0517838,4.597842,2.608528,4.4046187,23.669605,38.2315,25.088095
624,240.08353,67.25183,208.50029,38.04281,31.072979,38.632378,3.996684,1.7261491,4.2272897,3.399814,3.0557442,4.3440924,23.325235,34.59131,25.536837
625,235.10905,64.01893,232.98242,35.936546,31.64417,36.61143,2.673098,1.5308225,1.5058488,4.4996586,2.2191942,3.7790885,24.030947,43.620895,25.135008
626,238.50171,58.057835,224.91779,36.834724,31.228294,36.063942,0.00015149963,0.07529034,2.752384,4.711194,1.022199,4.1295767,23.851387,39.364204,25.22496
627,225.51753,78.12088,224.04637,34.629227,20.980955,34.714897,3.7769017,1.1184937,3.4528656,4.8520856,2.331895,4.806285,23.439089,38.766052,25.572332
628,222.64275,56.685078,214.04146,36.4003,31.69173,37.13811,4.3142123,0.9001297,3.5133731,4.1896772,1.981982,4.419422,24.015232,42.498604,25.08048
629,229.5448,61.199646,236.10057,35.15087,25.086067,35.763565,0.4878718,0.08881364,1.4133798,4.5732727,1.5380968,4.234497,24.267963,45.57108,25.111568
630,214.84465,72.04292,200.09193,35.80935,21.2031,37.678574,4.602524,0.11665338,4.5181894,4.258965,1.7181827,4.694093,23.852192,38.1293,26.319654
631,232.76448,56.176582,232.60219,34.63757,26.041225,33.448494,3.6118362,0.41293353,2.61147,4.4104166,1.3018585,4.9735756,23.615528,36.35754,25.075056
632,206.95781,64.94864,234.71346,34.355213,30.941807,37.079247,4.893793,0.5254268,0.5301385,4.5529346,1.6655625,3.9531534,23.743958,40.432545,24.903708
633,205.18459,65.918625,181.82727,38.018967,26.531523,39.20844,4.286195,0.102513224,3.402604,3.371891,1.6383423,4.265067,23.73598,45.558514,25.44424
