,k1,k2,k3,a1,a2,a3
242,234.46567,61.602238,221.24545,37.15898,30.731632,38.721077
243,233.88538,62.16775,221.50159,37.22912,30.435545,38.494034
244,234.3939,62.415447,221.30951,37.226242,30.37957,38.5714
245,234.63107,62.51689,221.02689,37.056396,30.39579,38.457844
246,235.4233,62.407295,222.65079,37.385384,30.461628,38.478813
247,234.82141,62.716732,221.15096,37.42756,30.53998,38.626022
248,234.60654,62.405663,221.35541,37.32274,30.58247,38.56411
249,233.9371,62.23439,220.86012,37.37038,30.68451,38.582863
250,234.13974,62.056038,221.85272,37.354942,30.562405,38.544975
251,234.33362,62.43248,220.31526,37.168457,30.662748,38.610428
252,234.88756,62.430367,220.40764,37.253822,30.699299,38.50312
253,234.27002,62.44354,220.51514,37.25356,30.70805,38.517365
254,234.85988,62.205296,221.67252,37.218826,30.863815,38.479347
255,235.92291,62.48572,219.86577,37.31005,31.048122,38.761414
256,235.50934,61.712746,220.16356,36.93123,31.053234,38.61257
257,235.7497,61.778316,220.54787,36.957817,30.983088,38.63875
258,235.35829,61.789425,220.51413,37.10417,30.869102,38.692726
259,234.71327,62.127487,220.48131,37.159294,30.785927,38.49853
260,235.06418,62.57059,220.87498,37.19072,30.689137,38.467476
261,235.67595,62.614285,220.257,37.02484,30.69659,38.550636
262,235.64499,62.578495,220.7264,37.127304,30.529213,38.46059
263,236.11298,62.60331,221.2885,36.97339,30.53934,38.564552
264,235.94188,63.01477,221.22571,37.2384,30.584433,38.378845
265,235.92227,62.7986,221.20972,37.20082,30.610943,38.41985
266,236.67319,62.831963,221.13756,36.94608,30.486662,38.491257
267,236.30528,63.20963,220.0421,36.972565,30.56062,38.369232
268,236.6132,63.325706,219.97523,37.1669,30.576632,38.474117
269,236.48082,63.356674,220.33884,37.13521,30.587215,38.42056
270,236.73387,63.348873,219.90814,36.97243,30.662968,38.47316
271,236.63176,63.152607,220.46996,37.107704,30.724209,38.41792
272,236.52916,63.15656,220.26949,37.053036,30.603104,38.42913
273,236.37949,63.010033,221.008,37.161118,30.692566,38.41353
274,235.49358,62.90579,220.89742,37.049274,30.44093,38.4737
275,236.56563,62.946228,221.28854,36.967052,30.537916,38.407604
276,234.54044,62.806114,219.92079,37.17162,30.497297,38.688446
277,234.36018,63.218777,220.99951,37.480976,30.44951,38.415054
278,233.7184,63.30678,220.19554,37.44143,30.466742,38.43898
279,234.49017,62.523716,221.29002,37.16665,30.393335,38.349113
280,235.95146,62.416393,221.34178,37.127453,30.543888,38.587864
281,235.28851,62.184772,221.68636,37.13578,30.697811,38.60144
282,235.47766,62.10187,221.75061,37.029953,30.593197,38.755257
283,235.22108,62.008324,220.51505,37.123783,30.509497,38.728844
284,234.8877,62.433483,220.31682,37.24736,30.514723,38.76021
285,235.09357,62.505768,220.93962,37.08586,30.341238,38.70215
286,235.29521,62.64044,220.13835,37.107086,30.55736,38.720306
287,235.80597,62.803963,220.14928,36.97048,30.558304,38.385246
288,236.84448,62.63622,220.69106,36.978714,30.898218,38.380238
289,236.00511,62.424076,220.841,37.12651,30.806292,38.64194
290,236.00229,62.21853,220.29106,36.977226,30.89902,38.64203
291,236.18524,61.996407,220.40178,36.86144,30.663269,38.651245
292,236.39972,62.500397,220.2589,36.82238,30.857212,38.52753
293,236.1564,63.012188,220.41623,37.220135,30.882542,38.505913
294,235.56451,62.87389,220.29225,37.15249,30.826647,38.62115
295,235.5464,62.69473,221.02536,37.108364,30.505636,38.573727
296,235.98218,62.756382,221.0855,37.036907,30.583622,38.378555
297,235.8617,62.775116,220.58932,37.181496,30.596294,38.393307
298,235.69395,62.50361,220.21841,37.136257,30.667511,38.67974
299,235.83649,62.46279,220.36816,37.14206,30.825525,38.708305
300,236.01878,62.56935,220.82802,37.034424,30.778164,38.39399
301,235.16391,62.54058,220.33948,37.251163,30.907192,38.711132
302,235.22255,62.688652,219.83195,37.229942,30.802698,38.482132
303,235.57294,62.857628,219.63464,37.15078,30.523657,38.65499
304,235.87492,62.634754,219.97737,37.251167,30.943018,38.641052
305,236.89162,62.9208,220.62343,37.025444,30.928799,38.505074
306,236.91669,62.86692,219.356,37.04411,30.856754,38.721733
307,235.94815,62.88694,220.08237,37.063797,30.724297,38.470745
308,235.40576,63.273438,220.95868,37.035267,30.189075,38.496307
309,235.20003,63.006115,219.49756,37.0251,30.381828,38.560406
310,235.78804,63.019436,219.7854,37.133408,30.7451,38.594044
311,235.51057,62.904133,220.5793,37.175194,30.585148,38.457603
312,235.14578,62.778282,221.0898,37.221474,30.53463,38.597816
313,235.41235,62.67381,221.11519,37.25021,30.568048,38.432533
314,235.68135,63.00915,220.78867,37.196587,30.592464,38.353542
315,235.50204,62.9131,220.13574,37.11322,30.52694,38.498634
316,235.74101,62.90062,221.16216,37.175053,30.546474,38.554123
317,235.30925,62.906357,220.32603,37.136803,30.689922,38.47904
318,235.22006,62.824654,220.60051,37.119854,30.437016,38.382095
319,235.6825,62.985065,219.8211,37.09688,30.666069,38.44949
320,236.36989,63.528614,220.7344,37.2738,30.664103,38.374832
321,235.66708,63.38646,220.09718,37.239883,30.452303,38.454205
322,235.56155,62.97254,220.97595,37.264404,30.507648,38.438038
323,235.62708,62.91072,220.99818,37.15699,30.508673,38.426865
324,235.05927,63.087124,221.17596,37.158504,30.418661,38.50133
325,235.8092,62.99244,221.54475,37.19641,30.516861,38.358845
326,235.67215,62.241043,221.7139,37.196663,30.635513,38.467735
327,235.37471,62.22935,221.53741,37.095543,30.691044,38.411827
328,234.96799,62.44457,221.31148,37.152752,30.641003,38.60901
329,235.47289,62.703106,221.53387,37.296585,30.420229,38.52677
330,234.61763,62.61495,220.33824,37.201355,30.566479,38.455666
